t,T_e,T_p
279.4949494949495,313.7921511748581,306.05184844852624
279.5959595959596,313.7859249596355,306.0523968224628
279.6969696969697,313.77970406496877,306.05294471674796
279.7979797979798,313.77348848648415,306.0534921317969
279.8989898989899,313.76727821981154,306.05403906802457
280.0,313.7610732605841,306.0545855258454
280.1010101010101,313.7548736044387,306.0551315056738
280.2020202020202,313.74867924701545,306.05567700792346
280.3030303030303,313.742490183958,306.0562220330079
280.4040404040404,313.7363064109135,306.0567665813402
280.5050505050505,313.7301279235325,306.0573106533331
280.6060606060606,313.72395471746904,306.05785424939904
280.7070707070707,313.7177867883806,306.0583973699501
280.80808080808083,313.7116241319281,306.05894001539804
280.90909090909093,313.705466743776,306.059482186154
281.010101010101,313.6993146195921,306.0600238826291
281.1111111111111,313.69316775504774,306.0605651052339
281.2121212121212,313.68702614581775,306.0611058543787
281.3131313131313,313.6808897875803,306.0616461304734
281.4141414141414,313.67475867601706,306.06218593392754
281.5151515151515,313.6686328068133,306.06272526515033
281.6161616161616,313.6625121756575,306.0632641245506
281.7171717171717,313.65639677824186,306.0638025125369
281.8181818181818,313.6502866102618,306.0643404295172
281.9191919191919,313.6441816674164,306.06487787589936
282.020202020202,313.638081945408,306.0654148520908
282.1212121212121,313.6319874399425,306.0659513584985
282.22222222222223,313.6258981467294,306.0664873955293
282.32323232323233,313.6198140614814,306.06702296358935
282.42424242424244,313.6137351799149,306.0675580630848
282.52525252525254,313.6076614977494,306.0680926944212
282.62626262626264,313.60159301070837,306.0686268580038
282.72727272727275,313.59552971451825,306.06916055423756
282.82828282828285,313.5894716049093,306.069693783527
282.92929292929296,313.583418677615,306.07022654627633
283.030303030303,313.57737092837243,306.0707588428894
283.1313131313131,313.571328352922,306.0712906737697
283.2323232323232,313.5652909470077,306.0718220393203
283.3333333333333,313.559258706377,306.07235293994404
283.4343434343434,313.5532316267807,306.07288337604336
283.5353535353535,313.5472097039731,306.0734133480202
283.6363636363636,313.541192933712,306.0739428562763
283.73737373737373,313.5351813117586,306.0744719012131
283.83838383838383,313.5291748338777,306.07500048323146
283.93939393939394,313.5231734958373,306.0755286027321
284.04040404040404,313.51717729340913,306.0760562601152
284.14141414141415,313.5111862223682,306.0765834557808
284.24242424242425,313.5052002784931,306.0771101901284
284.34343434343435,313.49921945756574,306.0776364635571
284.44444444444446,313.4932437553716,306.07816227646595
284.54545454545456,313.4872731676996,306.07868762925324
284.64646464646466,313.4813076903421,306.0792125223172
284.74747474747477,313.47534731909485,306.0797369560556
284.8484848484849,313.4693920497572,306.0802609308659
284.949494949495,313.46344187813185,306.08078444714505
285.050505050505,313.45749680002507,306.08130750528983
285.1515151515151,313.4515568112464,306.08183010569655
285.25252525252523,313.445621907609,306.08235224876125
285.35353535353534,313.4396920849295,306.08287393487956
285.45454545454544,313.4337673390278,306.0833951644467
285.55555555555554,313.4278476657275,306.0839159378576
285.65656565656565,313.42193306085545,306.0844362555069
285.75757575757575,313.4160235202421,306.0849561177887
285.85858585858585,313.4101190397214,306.0854755250969
285.95959595959596,313.4042196151305,306.085994477825
286.06060606060606,313.39832524231025,306.0865129763662
286.16161616161617,313.392435917105,306.0870310211131
286.26262626262627,313.38655163536225,306.08754861245825
286.3636363636364,313.3806723929332,306.0880657507937
286.4646464646465,313.3747981856726,306.08858243651116
286.5656565656566,313.3689290094384,306.08909867000193
286.6666666666667,313.3630648600921,306.0896144516571
286.7676767676768,313.35720573349874,306.09012978186723
286.8686868686869,313.3513516255268,306.09064466102257
286.969696969697,313.3455025320481,306.09115908951316
287.07070707070704,313.33965844893805,306.0916730677285
287.17171717171715,313.3338193720755,306.0921865960578
287.27272727272725,313.3279852973426,306.09269967488984
287.37373737373736,313.32215622062523,306.09321230461325
287.47474747474746,313.3163321378125,306.0937244856161
287.57575757575756,313.3105130447971,306.0942362182862
287.67676767676767,313.30469893747517,306.0947475030109
287.77777777777777,313.29888981174616,306.0952583401774
287.8787878787879,313.29308566351324,306.09576873017227
287.979797979798,313.28728648868275,306.09627867338196
288.0808080808081,313.28149228316477,306.09678817019244
288.1818181818182,313.27570304287264,306.0972972209894
288.2828282828283,313.26991876372324,306.097805826158
288.3838383838384,313.2641394416368,306.0983139860832
288.4848484848485,313.25836507253723,306.09882170114975
288.5858585858586,313.2525956523517,306.0993289717416
288.6868686868687,313.2468311770109,306.0998357982428
288.7878787878788,313.241071642449,306.10034218103675
288.8888888888889,313.2353170446036,306.10084812050667
288.989898989899,313.22956737941576,306.1013536170353
289.09090909090907,313.22382264283,306.101858671005
289.19191919191917,313.21808283079434,306.10236328279797
289.2929292929293,313.2123479392602,306.10286745279586
289.3939393939394,313.20661796418256,306.10337118138006
289.4949494949495,313.2008929015196,306.1038744689315
289.5959595959596,313.1951727472333,306.1043773158309
289.6969696969697,313.18945749728886,306.1048797224585
289.7979797979798,313.1837471476551,306.1053816891943
289.8989898989899,313.17804169430406,306.1058832164178
290.0,313.1723411332115,306.1063843045083
290.1010101010101,313.1666454603565,306.10688495384454
290.2020202020202,313.1609546717217,306.1073851648051
290.3030303030303,313.155268763293,306.1078849377681
290.4040404040404,313.14958773106,306.1083842731114
290.5050505050505,313.1439115710156,306.10888317121237
290.6060606060606,313.13824027915615,306.10938163244805
290.7070707070707,313.1325738514816,306.1098796571953
290.80808080808083,313.12691228399524,306.1103772458303
290.90909090909093,313.12125557270383,306.11087439872915
291.010101010101,313.11560371361753,306.1113711162675
291.1111111111111,313.1099567027502,306.11186739882066
291.2121212121212,313.10431453611886,306.11236324676355
291.3131313131313,313.09867720974415,306.1128586604707
291.4141414141414,313.0930447196502,306.1133536403164
291.5151515151515,313.0874170618644,306.1138481866745
291.6161616161616,313.0817942324179,306.11434229991846
291.7171717171717,313.076176227345,306.11483598042145
291.8181818181818,313.0705630426837,306.1153292285563
291.9191919191919,313.0649546744753,306.11582204469545
292.020202020202,313.05935111876465,306.1163144292109
292.1212121212121,313.05375237160007,306.11680638247446
292.22222222222223,313.0481584290332,306.1172979048575
292.32323232323233,313.0425692871193,306.1177889967309
292.42424242424244,313.03698494191696,306.1182796584655
292.52525252525254,313.0314053894884,306.11876989043145
292.62626262626264,313.025830625899,306.11925969299875
292.72727272727275,313.020260647218,306.119749066537
292.82828282828285,313.0146954495177,306.1202380114154
292.92929292929296,313.0091350288742,306.12072652800276
293.030303030303,313.0035793813668,306.12121461666766
293.1313131313131,312.99802850307844,306.1217022777783
293.2323232323232,312.9924823900953,306.12218951170235
293.3333333333333,312.98694103850727,306.12267631880735
293.4343434343434,312.9814044444076,306.1231626994604
293.5353535353535,312.9758726038929,306.1236486540281
293.6363636363636,312.97034551306336,306.124134182877
293.73737373737373,312.96482316802263,306.124619286373
293.83838383838383,312.95930556487775,306.1251039648817
293.93939393939394,312.95379269973915,306.12558821876854
294.04040404040404,312.94828456872096,306.1260720483984
294.14141414141415,312.94278116794055,306.1265554541358
294.24242424242425,312.93728249351886,306.1270384363451
294.34343434343435,312.93178854158015,306.12752099539006
294.44444444444446,312.92629930825234,306.1280031316343
294.54545454545456,312.92081478966674,306.1284848454409
294.64646464646466,312.9153349819579,306.1289661371726
294.74747474747477,312.90985988126425,306.12944700719197
294.8484848484849,312.9043894837273,306.1299274558611
294.949494949495,312.8989237854922,306.13040748354166
295.050505050505,312.8934627827074,306.13088709059497
295.1515151515151,312.8880064715251,306.1313662773822
295.25252525252523,312.88255484810065,306.1318450442639
295.35353535353534,312.87710790859313,306.1323233916004
295.45454545454544,312.87166564916487,306.1328013197516
295.55555555555554,312.86622806598166,306.1332788290772
295.65656565656565,312.8607951552129,306.13375591993633
295.75757575757575,312.85536691303133,306.13423259268797
295.85858585858585,312.8499433356132,306.1347088476905
295.95959595959596,312.8445244191382,306.1351846853022
296.06060606060606,312.8391101597895,306.1356601058808
296.16161616161617,312.8337005537537,306.1361351097838
296.26262626262627,312.8282955972209,306.13660969736827
296.3636363636364,312.8228952863845,306.13708386899094
296.4646464646465,312.8174996174416,306.13755762500824
296.5656565656566,312.8121085865926,306.1380309657761
296.6666666666667,312.80672219004146,306.1385038916503
296.7676767676768,312.80134042399544,306.13897640298603
296.8686868686869,312.7959632846654,306.1394485001383
296.969696969697,312.79059076826564,306.1399201834617
297.07070707070704,312.78522287101384,306.14039145331043
297.17171717171715,312.7798595891313,306.1408623100385
297.27272727272725,312.7745009188426,306.14133275399917
297.37373737373736,312.7691468563758,306.1418027855459
297.47474747474746,312.76379739796255,306.1422724050313
297.57575757575756,312.7584525398378,306.142741612808
297.67676767676767,312.75311227824005,306.1432104092279
297.77777777777777,312.74777660941135,306.1436787946428
297.8787878787879,312.742445529597,306.1441467694042
297.979797979798,312.7371190350458,306.144614333863
298.0808080808081,312.7317971220102,306.14508148836984
298.1818181818182,312.7264797867459,306.1455482332752
298.2828282828283,312.72116702551216,306.1460145689289
298.3838383838384,312.7158588345717,306.1464804956805
298.4848484848485,312.7105552101906,306.1469460138794
298.5858585858586,312.70525614863845,306.14741112387435
298.6868686868687,312.6999616461884,306.1478758260139
298.7878787878788,312.694671699117,306.14834012064625
298.8888888888889,312.68938630370417,306.1488040081192
298.989898989899,312.6841054562333,306.14926748878025
299.09090909090907,312.6788291529914,306.1497305629764
299.19191919191917,312.67355739026874,306.1501932310545
299.2929292929293,312.6682901643592,306.1506554933609
299.3939393939394,312.66302747156,306.1511173502416
299.4949494949495,312.6577693081719,306.1515788020423
299.5959595959596,312.6525156704991,306.15203984910823
299.6969696969697,312.6472665548493,306.1525004917845
299.7979797979798,312.6420219575335,306.1529607304156
299.8989898989899,312.6367818748663,306.15342056534587
300.0,312.6315463031658,306.15387999691904
300.1010101010101,312.6263152387534,306.1543390254788
300.2020202020202,312.6210886779541,306.15479765136826
300.3030303030303,312.61586661709623,306.1552558749302
300.4040404040404,312.61064905251175,306.1557136965072
300.5050505050505,312.60543598053584,306.1561711164412
300.6060606060606,312.6002273975074,306.1566281350741
300.7070707070707,312.59502329976857,306.1570847527472
300.80808080808083,312.58982368366514,306.1575409698015
300.90909090909093,312.58462854554614,306.15799678657777
301.010101010101,312.57943788176425,306.1584522034163
301.1111111111111,312.5742516886756,306.15890722065706
301.2121212121212,312.56906996263956,306.15936183863954
301.3131313131313,312.56389270001927,306.1598160577032
301.4141414141414,312.55871989718105,306.16026987818674
301.5151515151515,312.55355155049483,306.1607233004288
301.6161616161616,312.54838765633406,306.16117632476755
301.7171717171717,312.5432282110754,306.16162895154076
301.8181818181818,312.5380732110993,306.1620811810859
301.9191919191919,312.5329226527893,306.16253301374013
302.020202020202,312.5277765325327,306.1629844498402
302.1212121212121,312.5226348467202,306.1634354897224
302.22222222222223,312.51749759174584,306.16388613372294
302.32323232323233,312.5123647640072,306.16433638217734
302.42424242424244,312.5072363599053,306.16478623542105
302.52525252525254,312.50211237584455,306.16523569378893
302.62626262626264,312.496992808233,306.16568475761557
302.72727272727275,312.49187765348205,306.16613342723537
