2theta,intensity,temperature,number,best_fit
1.5650000000000002,0.005901155642980084,600.0,12,0.005383453420679885
1.5750000000000002,0.005802803048930416,600.0,12,0.005167323271565356
1.5850000000000002,0.005065158593557905,600.0,12,0.00494670745922847
1.5950000000000002,0.005753626751905582,600.0,12,0.004728776083007916
1.6050000000000002,0.004622571920334399,600.0,12,0.004520282807803631
1.615,0.005065158593557905,600.0,12,0.004327099779585209
1.625,0.0037865748709122204,600.0,12,0.004153850319735025
1.635,0.0039832800590115566,600.0,12,0.004003658136969594
1.645,0.0035898696828128842,600.0,12,0.003878022122000433
1.655,0.003393164494713548,600.0,12,0.003776816206849988
1.665,0.003147283009589378,600.0,12,0.0036984049526414473
1.675,0.0037865748709122204,600.0,12,0.003639858049017792
1.685,0.003934103761986722,600.0,12,0.0035972411977691337
1.695,0.0037865748709122204,600.0,12,0.0035659571823997795
1.705,0.00354069338578805,600.0,12,0.0035411093928364792
1.715,0.0042291615441357264,600.0,12,0.00351786061483876
1.725,0.0039832800590115566,600.0,12,0.0034917622974475807
1.735,0.0038849274649618887,600.0,12,0.003459033455054777
1.745,0.004081632653061225,600.0,12,0.003416773440174376
1.7550000000000001,0.004081632653061225,600.0,12,0.0033630985931700995
1.7650000000000001,0.0045242193262847305,600.0,12,0.0032971987834413464
1.7750000000000001,0.0030981067125645436,600.0,12,0.0032193156745612744
1.7850000000000001,0.0037373985738873862,600.0,12,0.003130649795284294
1.7950000000000002,0.003491517088763216,600.0,12,0.0030332078704362526
1.8050000000000002,0.00304893041553971,600.0,12,0.0029296051344412486
1.8150000000000002,0.0025079911482665355,600.0,12,0.0028228393794384175
1.8250000000000002,0.002655520039341038,600.0,12,0.002716054234670229
1.8350000000000002,0.0027046963363658717,600.0,12,0.0026123086765777056
1.8450000000000002,0.0021637570690926974,600.0,12,0.0025143681511671104
1.8550000000000002,0.0027538726333907054,600.0,12,0.002424530139151034
1.8650000000000002,0.0020654044750430295,600.0,12,0.002344493747432804
1.875,0.0025079911482665355,600.0,12,0.002275279236228296
1.885,0.0022621096631423652,600.0,12,0.0022171995693061487
1.895,0.0024096385542168677,600.0,12,0.002169882376725634
1.905,0.0023112859601671994,600.0,12,0.0021323373894938727
1.915,0.0022129333661175315,600.0,12,0.0021030616459800375
1.925,0.002655520039341038,600.0,12,0.0020801727293532726
1.935,0.0025079911482665355,600.0,12,0.0020615590620687114
1.945,0.0022129333661175315,600.0,12,0.0020450358836993946
1.955,0.0025571674452913697,600.0,12,0.0020284959391344537
1.965,0.0022621096631423652,600.0,12,0.0020100450199650004
1.975,0.001967051880993361,600.0,12,0.001988114205176868
1.985,0.002016228178018195,600.0,12,0.0019615427804345956
1.995,0.001573641504794689,600.0,12,0.0019296282037306303
2.005,0.0017211703958691911,600.0,12,0.001892141950584258
2.015,0.0017211703958691911,600.0,12,0.0018493124441683155
2.025,0.0025079911482665355,600.0,12,0.0018017784033339938
2.035,0.0012785837226456848,600.0,12,0.001750517700265926
2.045,0.001475288910745021,600.0,12,0.0016967581183305526
2.055,0.0014261126137201869,600.0,12,0.0016418771850939522
2.065,0.0012294074256208507,600.0,12,0.0015872985085185556
2.075,0.001327760019670519,600.0,12,0.0015343917851249813
2.085,0.0012785837226456848,600.0,12,0.0014843829289990776
2.095,0.0013769363166953527,600.0,12,0.0014382796685086545
2.105,0.0009343496434718466,600.0,12,0.0013968165721742886
2.115,0.0010818785345463487,600.0,12,0.0013604219073806883
2.125,0.001327760019670519,600.0,12,0.0013292071207780956
2.135,0.0010818785345463487,600.0,12,0.0013029781688147718
2.145,0.0009835259404966806,600.0,12,0.0012812665213612073
2.155,0.001475288910745021,600.0,12,0.0012633764942790065
2.165,0.001671994098844357,600.0,12,0.0012484446999403809
2.175,0.001671994098844357,600.0,12,0.0012355068757196816
2.185,0.0009835259404966806,600.0,12,0.0012235671718015936
2.195,0.0009343496434718466,600.0,12,0.0012116651394875925
2.205,0.001475288910745021,600.0,12,0.001198936126003961
2.2150000000000003,0.0010327022375215148,600.0,12,0.0011846615001492465
2.225,0.001475288910745021,600.0,12,0.001168306040268733
2.2350000000000003,0.0008851733464470125,600.0,12,0.0011495408393207593
2.245,0.0012294074256208507,600.0,12,0.0011282511458900663
2.255,0.0013769363166953527,600.0,12,0.001104529592095562
2.265,0.0012785837226456848,600.0,12,0.0010786561937022332
2.275,0.0011802311285960168,600.0,12,0.0010510672895120198
2.285,0.0009835259404966806,600.0,12,0.0010223161750839017
2.295,0.0008359970494221785,600.0,12,0.000993028554245311
2.305,0.0011802311285960168,600.0,12,0.0009638560709787253
2.315,0.0009835259404966806,600.0,12,0.0009354310999975439
2.325,0.0006392918613228424,600.0,12,0.0009083256867749139
2.335,0.0005409392672731743,600.0,12,0.0008830170690578821
2.345,0.0009835259404966806,600.0,12,0.0008598616232104109
2.355,0.0011802311285960168,600.0,12,0.0008390784071512512
2.365,0.0007868207523973445,600.0,12,0.0008207427666423183
2.375,0.0009343496434718466,600.0,12,0.0008047897816819055
2.3850000000000002,0.0012294074256208507,600.0,12,0.0007910266990731435
2.395,0.001524465207769855,600.0,12,0.0007791529633896371
2.4050000000000002,0.0006392918613228424,600.0,12,0.0007687860502497486
2.415,0.0007376444553725105,600.0,12,0.0007594910416071423
2.4250000000000003,0.0009835259404966806,600.0,12,0.0007508117705511056
2.435,0.0008851733464470125,600.0,12,0.000742301400278241
2.4450000000000003,0.0009343496434718466,600.0,12,0.0007335504762219366
2.455,0.0009835259404966806,600.0,12,0.0007242107814171893
2.4650000000000003,0.0006884681583476764,600.0,12,0.0007140137063697374
2.475,0.0007376444553725105,600.0,12,0.0007027822852123765
2.4850000000000003,0.0002950577821490042,600.0,12,0.0006904365171693646
2.495,0.0006884681583476764,600.0,12,0.0006769920541339989
2.5050000000000003,0.0005409392672731743,600.0,12,0.0006625527617992735
2.515,0.0005901155642980084,600.0,12,0.0006472980278148572
2.525,0.0008359970494221785,600.0,12,0.0006314659760307932
2.535,0.0006392918613228424,600.0,12,0.0006153339377051136
2.545,0.00044258667322350626,600.0,12,0.0005991976222263331
2.555,0.0006884681583476764,600.0,12,0.0005833504219721702
2.565,0.0007376444553725105,600.0,12,0.0005680641853533995
2.575,0.0004917629702483403,600.0,12,0.0005535726113969177
2.585,0.00044258667322350626,600.0,12,0.0005400581753112323
2.595,0.00024588148512417015,600.0,12,0.0005276432072645992
2.605,0.0008851733464470125,600.0,12,0.0005163854375264398
2.615,0.0007868207523973445,600.0,12,0.0005062780116447021
2.625,0.0008359970494221785,600.0,12,0.0004972536895560268
2.6350000000000002,0.0005409392672731743,600.0,12,0.0004891926899714098
2.645,0.0003934103761986723,600.0,12,0.00048193344000896116
2.6550000000000002,0.0006392918613228424,600.0,12,0.0004752853495905035
2.665,0.0003442340791738382,600.0,12,0.00046904265572321566
2.6750000000000003,0.00019670518809933614,600.0,12,0.00046299837397724826
2.685,0.0004917629702483403,600.0,12,0.0004569574494190519
2.6950000000000003,0.0002950577821490042,600.0,12,0.00045074830932861486
2.705,0.00044258667322350626,600.0,12,0.00044423217451170324
2.7150000000000003,0.00044258667322350626,600.0,12,0.0004373096720383176
2.725,0.0003442340791738382,600.0,12,0.00042992449572750775
2.7350000000000003,0.0003934103761986723,600.0,12,0.0004220640673818856
2.745,0.0003442340791738382,600.0,12,0.0004137573481077442
2.7550000000000003,0.0004917629702483403,600.0,12,0.00040507012305149786
2.765,0.0006884681583476764,600.0,12,0.0003960982247743011
2.775,0.00044258667322350626,600.0,12,0.00038695926322123553
2.785,0.0002950577821490042,600.0,12,0.00037778348974588623
2.795,0.0003442340791738382,600.0,12,0.0003687044379054766
2.805,0.00019670518809933614,600.0,12,0.00035984995664112263
2.815,0.0005409392672731743,600.0,12,0.00035133418650168787
2.825,0.0010327022375215148,600.0,12,0.00034325093340159936
2.835,0.0004917629702483403,600.0,12,0.0003356687752426973
2.845,0.0003442340791738382,600.0,12,0.00032862810374205084
2.855,0.0005901155642980084,600.0,12,0.00032214016644804903
2.865,0.0006392918613228424,600.0,12,0.00031618804131564444
2.875,0.0003934103761986723,600.0,12,0.0003107293565671575
2.8850000000000002,0.0002950577821490042,600.0,12,0.0003057004687329724
2.895,0.0002950577821490042,600.0,12,0.0003010217368687225
2.9050000000000002,0.00024588148512417015,600.0,12,0.000296603484164795
2.915,0.0006392918613228424,600.0,12,0.00029235222066399506
2.9250000000000003,0.0003442340791738382,600.0,12,0.0002881767117901471
2.935,0.00044258667322350626,600.0,12,0.00028399351429058746
2.9450000000000003,0.0004917629702483403,600.0,12,0.0002797316599407813
2.955,0.0001475288910745021,600.0,12,0.0002753362427469269
2.9650000000000003,0.00019670518809933614,600.0,12,0.0002707707514838731
2.975,0.0002950577821490042,600.0,12,0.00026601807999807357
2.9850000000000003,0.0001475288910745021,600.0,12,0.00026108023668643614
2.995,0.0003934103761986723,600.0,12,0.00025597685633865086
3.0050000000000003,0.000049176297024834034,600.0,12,0.00025074268733867527
3.015,0.0003442340791738382,600.0,12,0.0002454242813803117
3.025,0.0002950577821490042,600.0,12,0.0002400761489256025
3.035,0.0002950577821490042,600.0,12,0.00023475666050793003
3.045,0.0001475288910745021,600.0,12,0.0002295239718405128
3.055,0.0,600.0,12,0.00022443223092740176
3.065,0.0002950577821490042,600.0,12,0.00021952829041634733
3.075,0.0002950577821490042,600.0,12,0.00021484910151985432
3.085,0.0003442340791738382,600.0,12,0.00021041991075248758
3.095,0.00024588148512417015,600.0,12,0.00020625332155017575
3.105,0.00024588148512417015,600.0,12,0.00020234922360436739
3.115,0.0003934103761986723,600.0,12,0.00019869553724919187
3.125,0.00024588148512417015,600.0,12,0.0001952696717793392
3.1350000000000002,0.00024588148512417015,600.0,12,0.00019204055777883396
3.145,0.0001475288910745021,600.0,12,0.00018897108624033618
3.1550000000000002,0.000049176297024834034,600.0,12,0.00018602077242908707
3.165,0.00024588148512417015,600.0,12,0.00018314846020992944
3.1750000000000003,0.0001475288910745021,600.0,12,0.00018031489221294363
3.185,0.00019670518809933614,600.0,12,0.0001774849913532274
3.1950000000000003,0.00019670518809933614,600.0,12,0.00017462972785806712
3.205,0.0001475288910745021,600.0,12,0.00017172748069607457
3.2150000000000003,0.00024588148512417015,600.0,12,0.00016876484052418428
3.225,0.0001475288910745021,600.0,12,0.0001657368403011277
3.2350000000000003,0.0003442340791738382,600.0,12,0.00016264663701818412
3.245,0.000049176297024834034,600.0,12,0.0001595047013099654
3.2550000000000003,0.0001475288910745021,600.0,12,0.0001563275991760456
3.265,0.0001475288910745021,600.0,12,0.0001531364703122153
3.2750000000000004,0.00024588148512417015,600.0,12,0.00014995531981232943
3.285,0.0001475288910745021,600.0,12,0.00014680924401690114
3.295,0.0001475288910745021,600.0,12,0.00014372270735293663
3.305,0.00024588148512417015,600.0,12,0.0001407179759177132
3.315,0.0002950577821490042,600.0,12,0.0001378137964962102
3.325,0.00019670518809933614,600.0,12,0.00013502438815672074
3.335,0.0,600.0,12,0.00013235878921550933
3.345,0.0001475288910745021,600.0,12,0.00012982057693745278
3.355,0.0003442340791738382,600.0,12,0.00012740795253494698
3.365,0.0003442340791738382,600.0,12,0.00012511416137592855
3.375,0.00024588148512417015,600.0,12,0.0001229281991072693
3.3850000000000002,0.0001475288910745021,600.0,12,0.00012083573962764742
3.395,0.0002950577821490042,600.0,12,0.00011882021114083078
3.4050000000000002,0.00009835259404966807,600.0,12,0.00011686394215691399
3.415,0.0001475288910745021,600.0,12,0.00011494930019794738
3.4250000000000003,0.0003442340791738382,600.0,12,0.00011305975169023094
3.435,0.00024588148512417015,600.0,12,0.00011118078139405566
3.4450000000000003,0.00019670518809933614,600.0,12,0.00010930062282253117
3.455,0.0001475288910745021,600.0,12,0.0001074107663815796
3.4650000000000003,0.00024588148512417015,600.0,12,0.00010550622830407705
3.475,0.00009835259404966807,600.0,12,0.00010358557974275697
3.4850000000000003,0.00044258667322350626,600.0,12,0.00010165075059937378
3.495,0.0003442340791738382,600.0,12,0.00009970663591091287
3.5050000000000003,0.00009835259404966807,600.0,12,0.00009776054318366867
3.515,0.00024588148512417015,600.0,12,0.00009582152647720687
3.5250000000000004,0.0003442340791738382,600.0,12,0.0000938996570408333
3.535,0.000049176297024834034,600.0,12,0.00009200528087789863
3.545,0.0001475288910745021,600.0,12,0.00009014831095883133
3.555,0.0001475288910745021,600.0,12,0.0000883375963142141
3.565,0.0001475288910745021,600.0,12,0.00008658040245897817
3.575,0.0002950577821490042,600.0,12,0.0000848820281797303
3.585,0.00009835259404966807,600.0,12,0.00008324557336987578
3.595,0.00019670518809933614,600.0,12,0.00008167186204134729
3.605,0.0001475288910745021,600.0,12,0.00008015951456017323
3.615,0.0,600.0,12,0.00007870515415099745
3.625,0.00019670518809933614,600.0,12,0.00007730372528706942
3.6350000000000002,0.00009835259404966807,600.0,12,0.00007594889608749815
3.645,0.00009835259404966807,600.0,12,0.00007463351349458915
3.6550000000000002,0.00009835259404966807,600.0,12,0.00007335007886234994
3.665,0.00009835259404966807,600.0,12,0.00007209121257009354
3.6750000000000003,0.000049176297024834034,600.0,12,0.00007085007917072452
3.685,0.0001475288910745021,600.0,12,0.00006962074907418941
3.6950000000000003,0.0001475288910745021,600.0,12,0.00006839847845626661
3.705,0.000049176297024834034,600.0,12,0.00006717989552709907
3.7150000000000003,0.00024588148512417015,600.0,12,0.00006596308803187569
3.725,0.0001475288910745021,600.0,12,0.00006474759344147315
3.7350000000000003,0.0003442340791738382,600.0,12,0.00006353429931807712
3.745,0.00009835259404966807,600.0,12,0.00006232526646865278
3.7550000000000003,0.00019670518809933614,600.0,12,0.00006112349146768688
3.765,0.0,600.0,12,0.0000599326277713205
3.7750000000000004,0.00009835259404966807,600.0,12,0.00005875668588571427
3.785,0.0001475288910745021,600.0,12,0.000057599732914725636
3.795,0.000049176297024834034,600.0,12,0.000056465610402428224
3.805,0.00009835259404966807,600.0,12,0.000055357686884975634
3.815,0.000049176297024834034,600.0,12,0.00005427865820932824
3.825,0.00009835259404966807,600.0,12,0.00005323040473683165
3.835,0.000049176297024834034,600.0,12,0.00005221391031792758
3.845,0.000049176297024834034,600.0,12,0.00005122924368839604
3.855,0.000049176297024834034,600.0,12,0.000050275598964951173
3.865,0.000049176297024834034,600.0,12,0.00004935138844068766
3.875,0.00019670518809933614,600.0,12,0.00004845437808205857
3.8850000000000002,0.0001475288910745021,600.0,12,0.00004758185413683889
3.895,0.00009835259404966807,600.0,12,0.00004673080814375776
3.9050000000000002,0.00019670518809933614,600.0,12,0.00004589812739700274
3.915,0.00019670518809933614,600.0,12,0.00004508077851333251
3.9250000000000003,0.0,600.0,12,0.00004427597307862206
3.935,0.00009835259404966807,600.0,12,0.000043481306276907765
3.9450000000000003,0.0001475288910745021,600.0,12,0.00004269486176372687
3.955,0.00009835259404966807,600.0,12,0.00004191527865652196
3.9650000000000003,0.000049176297024834034,600.0,12,0.000041141779195278874
3.975,0.00009835259404966807,600.0,12,0.00004037415820224416
3.9850000000000003,0.0,600.0,12,0.00003961273775843897
3.995,0.00009835259404966807,600.0,12,0.000038857965618647295
0.205,0.2011443307276976,350.0,7,0.38790750322447715
0.215,0.22536062535256662,350.0,7,0.4060661026369597
0.22499999999999998,0.25352566685470224,350.0,7,0.42414786636701535
0.235,0.2822951083890724,350.0,7,0.4421471522348572
0.245,0.31408655008461595,350.0,7,0.4600612218711249
0.255,0.3582883391087114,350.0,7,0.477887081917644
0.265,0.39358530099121597,350.0,7,0.49562145838034904
0.275,0.4343218631638327,350.0,7,0.5132607676770479
0.285,0.47981303892336197,350.0,7,0.530801083525802
0.295,0.5319123217019904,350.0,7,0.5482380989682119
0.305,0.5669675235716012,350.0,7,0.5655670826770796
0.315,0.5907808848416471,350.0,7,0.5827828285185235
0.32499999999999996,0.6108872592473203,350.0,7,0.5998795971150765
0.33499999999999996,0.6222902731888145,350.0,7,0.6168510478761298
0.345,0.6441292610202272,350.0,7,0.6336901596085633
0.355,0.6574663550648722,350.0,7,0.6503891373714542
0.365,0.6820452897090821,350.0,7,0.6669393026643886
0.375,0.7052945442823756,350.0,7,0.6833309632986089
0.385,0.7114594246111693,350.0,7,0.6995532583382605
0.395,0.7474010798613908,350.0,7,0.7155939722382637
0.405,0.7397050527842693,350.0,7,0.7314393106377352
0.415,0.7808042549762269,350.0,7,0.7470736280404454
0.425,0.7805222016278506,350.0,7,0.7624790946067994
0.435,0.829760657587235,350.0,7,0.7776352851761951
0.44499999999999995,0.8410427915222822,350.0,7,0.7925186679634695
0.45499999999999996,0.8590942058183575,350.0,7,0.8071019624230221
0.46499999999999997,0.8929003142880166,350.0,7,0.8213533244742001
0.475,0.8930211942944637,350.0,7,0.8352353009623251
0.485,0.9358127165766781,350.0,7,0.8487034712458443
0.495,0.9411314368603431,350.0,7,0.8617046578623275
0.505,0.951607704085744,350.0,7,0.8741745332029942
0.515,0.974131678620356,350.0,7,0.8860343628192776
0.525,0.9853735192199209,350.0,7,0.8971864868565124
0.535,0.9770730921105648,350.0,7,0.9075079097164236
0.545,0.9999999999999999,350.0,7,0.916840969089381
0.555,0.9999999999999999,350.0,7,0.9249793381010049
