time,background,brillouin,first_harmonic,third_harmonic,temperature
0.13599999999999857,-0.0006342086366498334,3.305200380402363e-7,-0.000015128921234486481,1.1806430399062717e-8,150
0.13639999999999858,-0.0006339016747667021,-1.1815825565567631e-7,-5.8294490133011976e-6,7.815178923331484e-9,150
0.13679999999999856,-0.0006335960911608195,-5.642986099091903e-7,3.624569537796436e-6,1.4262426750462357e-9,150
0.13719999999999855,-0.0006332918775049746,-1.0016142429380368e-6,0.000012873545690979533,-5.172220755214908e-9,150
0.13759999999999856,-0.0006329890255226684,-1.423955036720067e-6,0.00002156823698937106,-9.811612803686007e-9,150
0.13799999999999857,-0.0006326875269878048,-1.8253940037913222e-6,0.00002938291606487114,-1.1052046179495e-8,150
0.13839999999999855,-0.0006323873737243836,-2.200310439365451e-6,0.00003602755362828544,-8.624367812918169e-9,150
0.13879999999999854,-0.0006320885576061956,-2.5434685925571714e-6,0.00004125856071865674,-3.471107832563877e-9,150
0.13919999999999855,-0.0006317910705565194,-2.8500907559501216e-6,0.000044887693182668653,2.6108932686415798e-9,150
0.13959999999999856,-0.0006314949045478195,-3.1159237536040935e-6,0.00004678879387978154,7.593138262368199e-9,150
0.13999999999999854,-0.0006312000516014468,-3.3372979026759666e-6,0.00004690213241976158,9.888880588690815e-9,150
0.14039999999999853,-0.0006309065037873417,-3.5111776317664075e-6,0.00004523619505513297,8.854785584863275e-9,150
0.14079999999999854,-0.0006306142532237365,-3.6352030583530923e-6,0.00004186687509164301,4.963534291893801e-9,150
0.14119999999999855,-0.000630323292076863,-3.7077219565259267e-6,0.000036934113103609285,-3.95879484856187e-10,150
0.14159999999999853,-0.000630033612560659,-3.7278116828659446e-6,0.000030636132588523225,-5.409782728962193e-9,150
0.14199999999999852,-0.0006297452069364781,-3.6952907707647833e-6,0.000023221506831588732,-8.450679150756781e-9,150
0.14239999999999853,-0.0006294580675128005,-3.6107200497455052e-6,0.000014979373302502734,-8.602546869593596e-9,150
0.14279999999999854,-0.0006291721866449472,-3.4753932943484937e-6,6.228179887926137e-6,-5.932056478450087e-9,150
0.14319999999999852,-0.0006288875567347929,-3.291317554796774e-6,-2.6965998142038187e-6,-1.4271559704007586e-9,150
0.1435999999999985,-0.0006286041702304837,-3.061183466872586e-6,-0.000011455308947056177,3.363471326578958e-9,150
0.14399999999999852,-0.0006283220196261549,-2.7883259791780963e-6,-0.000019717016637245063,6.859993451251009e-9,150
0.14439999999999853,-0.0006280410974616509,-2.476676070240596e-6,-0.00002717200404849233,7.969878696676146e-9,150
0.1447999999999985,-0.0006277613963222467,-2.1307041538771775e-6,-0.00003354335681849333,6.425929314815449e-9,150
0.1451999999999985,-0.0006274829088383712,-1.7553559870931222e-6,-0.000038597230699490486,2.8405052346181748e-9,150
0.1455999999999985,-0.0006272056276853321,-1.3559819989403158e-6,-0.00004215141063099007,-1.530379954739234e-9,150
0.14599999999999852,-0.0006269295455830432,-9.38261049758942e-7,-0.00004408185089944007,-5.224174054097424e-9,150
0.1463999999999985,-0.0006266546552957514,-5.081197068098782e-7,-0.000044326962827675345,-7.0589067303081985e-9,150
0.1467999999999985,-0.0006263809496317679,-7.164818342654253e-8,-0.000042889503517654955,-6.508830891134295e-9,150
0.1471999999999985,-0.0006261084214431995,3.649858663605013e-7,-0.000039836011182270736,-3.850101254822033e-9,150
0.1475999999999985,-0.000625837063625681,7.956244778460421e-7,-0.000035293826021487866,-3.806323664432383e-11,150
0.1479999999999985,-0.0006255668691181114,1.2142061997688826e-6,-0.000029445826872406507,3.632863168255418e-9,150
0.14839999999999848,-0.0006252978309023892,1.614851388679999e-6,-0.000022523099546364842,5.966601317906306e-9,150
0.1487999999999985,-0.0006250299420031517,1.991944773665073e-6,-0.000014795829649875484,6.253019015431321e-9,150
0.1491999999999985,-0.0006247631954875134,2.3402141323516356e-6,-6.562777917651531e-6,4.480829632035106e-9,150
0.14959999999999848,-0.0006244975844648078,2.6548039762234795e-6,1.860252725008333e-6,1.3131332181268564e-9,150
0.14999999999999847,-0.0006242331020863308,2.9313432157875585e-6,0.000010152513847132635,-2.156832892081435e-9,150
0.15039999999999848,-0.0006239697415450841,3.166005863037175e-6,0.00001800050922313327,-4.780918849914622e-9,150
0.1507999999999985,-0.0006237074960755221,3.355563928678405e-6,0.000025109830326862178,-5.734147549947061e-9,150
0.15119999999999847,-0.0006234463589532987,3.4974317832974152e-6,0.000031216183412892296,-4.771770304825286e-9,150
0.15159999999999846,-0.0006231863234950169,3.5897013734455088e-6,0.00003609519583377247,-2.2860157192961478e-9,150
0.15199999999999847,-0.0006229273830579788,3.6311678137709716e-6,0.000039570638480396736,8.47976677368234e-10,150
0.15239999999999848,-0.0006226695310399383,3.6213450129795332e-6,0.00004152076388761324,3.57810795837412e-9,150
0.15279999999999846,-0.0006224127608788545,3.5604711326179316e-6,0.000041882533147156126,5.0268774006895625e-9,150
0.15319999999999845,-0.0006221570660526463,3.449503821448809e-6,0.000040653586445743446,4.771618466030485e-9,150
0.15359999999999846,-0.00062190244007895,3.290105312486367e-6,0.000037891898643050856,2.9645447973409184e-9,150
0.15399999999999847,-0.0006216488765148764,3.084617612555507e-6,0.00003371314950335261,2.597598795226049e-10,150
0.15439999999999846,-0.0006213963689567711,2.8360281535108633e-6,0.000028285924640099144,-2.4210978849458286e-9,150
0.15479999999999844,-0.000621144911039975,2.547926408050079e-6,0.000021824944659226863,-4.2013524913738435e-9,150
0.15519999999999845,-0.0006208944964385873,2.2244520995011043e-6,0.0000145825933428452,-4.5344788559954695e-9,150
0.15559999999999846,-0.0006206451188652285,1.8702357522863969e-6,6.839078276322737e-6,-3.3697197459405542e-9,150
0.15599999999999845,-0.000620396772070807,1.4903324363325363e-6,-1.1083932064291132e-6,-1.1487297200961269e-9,150
0.15639999999999843,-0.0006201494498442852,1.0901496530191471e-6,-8.957005284692879e-6,1.3588479589509767e-9,150
0.15679999999999844,-0.0006199031460124473,6.753703910388554e-7,-0.000016409856122499924,3.3205550169081164e-9,150
0.15719999999999845,-0.0006196578544396701,2.518724466591192e-7,-0.000023187173695193672,4.116172949307528e-9,150
0.15759999999999844,-0.0006194135690276928,-1.7435484656789914e-7,-0.000029036801874793868,3.5322153645176896e-9,150
0.15799999999999842,-0.0006191702837153901,-5.972952992927766e-7,-0.000033743564374183345,1.81543193703452e-9,150
0.15839999999999843,-0.0006189279924785462,-1.0109907620878181e-6,-0.00003713715950621471,-4.265118836213271e-10,150
0.15879999999999844,-0.0006186866893296291,-1.4096250377360575e-6,-0.00003909829690495764,-2.4385079393410055e-9,150
0.15919999999999843,-0.0006184463683175682,-1.7876056286248803e-6,-0.00003956285608427015,-3.5711471474470703e-9,150
0.1595999999999984,-0.0006182070235275314,-2.139642170603593e-6,-0.00003852392329217444,-3.4890601637982957e-9,150
0.15999999999999842,-0.000617968649080705,-2.4608204536250165e-6,-0.00003603164459812229,-2.268056723146595e-9,150
0.16039999999999843,-0.0006177312391340736,-2.7466709938657583e-6,-0.00003219091639952408,-3.537427554149913e-10,150
0.16079999999999842,-0.0006174947878802028,-2.993231200868307e-6,-0.000027157016384550195,1.599256558766104e-9,150
0.1611999999999984,-0.0006172592895470223,-3.1971002754325235e-6,-0.000021129355346539544,2.950023861603278e-9,150
0.1615999999999984,-0.0006170247383976096,-3.3554860781785296e-6,-0.000014343600210139316,3.2806162983502535e-9,150
0.16199999999999842,-0.0006167911287299775,-3.4662433234127423e-6,-7.062478600493508e-6,2.5239058510686745e-9,150
0.1623999999999984,-0.0006165584548768602,-3.5279025765185033e-6,4.343769382346073e-7,9.714222338353207e-10,150
0.1627999999999984,-0.0006163267112055018,-3.5396896637993404e-6,7.86115311422971e-6,-8.365349618210572e-10,150
0.1631999999999984,-0.0006160958921174463,-3.5015352396717584e-6,0.000014936737738784419,-2.2977976523912345e-9,150
0.1635999999999984,-0.0006158659920483295,-3.4140743954063383e-6,0.000021395345503839407,-2.9479551654637118e-9,150
0.1639999999999984,-0.0006156370054676699,-3.2786363342802876e-6,0.000026996486602328683,-2.606839945337696e-9,150
0.16439999999999838,-0.0006154089268786631,-3.0972242780450113e-6,0.00003153390489389408,-1.426058440164796e-9,150
0.1647999999999984,-0.000615181750817977,-2.87248590705553e-6,0.00003484315406137921,1.7400663698041099e-10,150
0.1651999999999984,-0.0006149554718555472,-2.6076747693201707e-6,0.000036807534219913066,1.652646149248526e-9,150
0.1655999999999984,-0.0006147300845943747,-2.3066032202450533e-6,0.0000373621755944496,2.5306854983086517e-9,150
0.16599999999999837,-0.0006145055836703244,-1.97358757319481e-6,0.00003649612766813132,2.5448743668786608e-9,150
0.16639999999999838,-0.0006142819637519253,-1.6133862495174578e-6,0.000034252388846243646,1.7253689484442047e-9,150
0.1667999999999984,-0.0006140592195401711,-1.2311318138746588e-6,0.00003072589023786599,3.740393994836255e-10,150
0.16719999999999838,-0.0006138373457683225,-8.322578652298265e-7,0.00002605952463714782,-1.045300561712914e-9,150
0.16759999999999836,-0.000613616337201711,-4.2242182451049436e-7,0.000020438385258224716,-2.0652577439826383e-9,150
0.16799999999999837,-0.0006133961886375431,-7.424715806523014e-9,0.000014082445484812639,-2.368015508789216e-9,150
0.16839999999999838,-0.0006131768949047063,4.068709217671516e-7,7.237968356450984e-6,-1.883352426930985e-9,150
0.16879999999999837,-0.0006129584508635769,8.146238302605326e-7,1.679806154219253e-7,-8.016561978493234e-10,150
0.16919999999999835,-0.0006127408514058264,1.2100963681189849e-6,-6.857820785255444e-6,4.989030549211491e-10,150
0.16959999999999836,-0.0006125240914542331,1.5877352242140325e-6,-0.00001357334292285213,1.5837404377278811e-9,150
0.16999999999999837,-0.0006123081659624908,1.9422493755509516e-6,-0.000019726161017139215,2.1064003005064796e-9,150
0.17039999999999836,-0.0006120930699150214,2.2686841946058624e-6,-0.000025086992298856396,1.9184260050299463e-9,150
0.17079999999999834,-0.0006118787983267878,2.562490668670745e-6,-0.000029458224618842757,1.1099839661640943e-9,150
0.17119999999999835,-0.000611665346243107,2.8195887645329853e-6,-0.0000326811831638584,-2.926759398581724e-11,150
0.17159999999999836,-0.0006114527087394669,3.0364240562598827e-6,-0.00003464186875857238,-1.1130416366116132e-9,150
0.17199999999999835,-0.0006112408809213404,3.210016830580083e-6,-0.00003527496109442787,-1.7887749861303684e-9,150
0.17239999999999833,-0.0006110298579240042,3.3380029919641602e-6,-0.000034565947495478295,-1.8516893216279046e-9,150
0.17279999999999834,-0.0006108196349123572,3.418666206468756e-6,-0.0000325513099051527,-1.3058763426161494e-9,150
0.17319999999999836,-0.0006106102070807395,3.4509608480544434e-6,-0.000029316776888903508,-3.545436808623254e-10,150
0.17359999999999834,-0.0006104015696527534,3.4345254416429283e-6,-0.000024993720771078285,6.745313749268257e-10,150
0.17399999999999832,-0.000610193717881085,3.3696864317936166e-6,-0.00001975384978545785,1.4413256877084314e-9,150
0.17439999999999833,-0.0006099866470473271,3.257452242645117e-6,-0.000013802408697915647,1.7053779403607604e-9,150
0.17479999999999835,-0.0006097803524618036,3.099497731752027e-6,-7.370156389992964e-6,1.4004981664299813e-9,150
0.17519999999999833,-0.0006095748294633939,2.898139275718203e-6,-7.044333482451059e-7,6.494158169404107e-10,150
0.1755999999999983,-0.000609370073419359,2.6563008571811112e-6,5.940335724015629e-6,-2.840093680642355e-10,150
0.17599999999999832,-0.0006091660797251685,2.377471648888017e-6,0.000012312340005153999,-1.0868534653798069e-9,150
0.17639999999999834,-0.0006089628438043298,2.065655709553905e-6,0.000018171912189795734,-1.5015477615024782e-9,150
0.17679999999999832,-0.0006087603611082163,1.7253145162409842e-6,0.00002330052951336783,-1.407969695624146e-9,150
0.1771999999999983,-0.0006085586271158978,1.3613031576152948e-6,0.000027508948639873074,-8.572305382510276e-10,150
0.17759999999999831,-0.0006083576373339719,9.788011002317643e-7,0.00003064417214252016,-4.8044592577187055e-11,150
0.17799999999999833,-0.0006081573872963966,5.832385147614999e-7,0.00003259499077269853,7.442708288518415e-10,150
0.1783999999999983,-0.0006079578725643234,1.802192097740453e-7,0.0000332959015461883,1.2610128495500944e-9,150
0.1787999999999983,-0.0006077590887259317,-2.2455873350613324e-7,0.00003272926469224092,1.3441159843171327e-9,150
0.1791999999999983,-0.0006075610313962642,-6.253835017510223e-7,0.00003092563027044962,9.83844184317737e-10,150
0.17959999999999832,-0.000607363696217063,-1.0166101272786871e-6,0.00002796223515884537,3.1600252711682087e-10,150
0.1799999999999983,-0.0006071670788566077,-1.3927399665785182e-6,0.000023959740488670644,-4.2838497036725753e-10,150
0.18039999999999828,-0.0006069711750095527,-1.748497960898084e-6,0.000019077345820077856,-1.00254234150297e-9,150
0.1807999999999983,-0.0006067759803967678,-2.078906593629413e-6,0.000013506476930170665,-1.2253639974982837e-9,150
0.1811999999999983,-0.0006065814907651772,-2.379355507925103e-6,7.463296763725943e-6,-1.0380581636209839e-9,150
0.1815999999999983,-0.000606387701887602,-2.645665811189378e-6,1.18033193651271e-6,-5.184661503104276e-10,150
0.18199999999999827,-0.0006061946095626015,-2.8741481699085816e-6,-5.102461372615917e-6,1.49925201542952e-10,150
0.18239999999999829,-0.0006060022096143172,-3.0616538875997543e-6,-0.000011146849362768033,7.423081789740417e-10,150
0.1827999999999983,-0.0006058104978923165,-3.2056182591792382e-6,-0.000016725341798276226,1.067814789996548e-9,150
0.18319999999999828,-0.000605619470271438,-3.304095605348911e-6,-0.000021629741305962923,1.0306344524071987e-9,150
0.18359999999999826,-0.0006054291226516372,-3.3557855090884696e-6,-0.000025678899978981364,6.575502725468326e-10,150
0.18399999999999828,-0.0006052394509578345,-3.3600499013434664e-6,-0.00002872539483569101,8.423215208739691e-11,150
0.1843999999999983,-0.0006050504511397619,-3.3169207727341683e-6,-0.0000306608767402154,-4.935644828139532e-10,150
0.18479999999999827,-0.000604862119171813,-3.2270984207404264e-6,-0.00003141989944664258,-8.86504302133569e-10,150
0.18519999999999825,-0.0006046744510528917,-3.0919402754675813e-6,-0.000030982094442984055,-9.73396669725938e-10,150
0.18559999999999827,-0.0006044874428062638,-2.913440479880773e-6,-0.00002937262095657948,-7.381248723959182e-10,150
0.18599999999999828,-0.0006043010904794082,-2.6942005304385496e-6,-0.000026660886391294106,-2.706892657174173e-10,150
0.18639999999999826,-0.0006041153901438695,-2.437391409533737e-6,-0.000022957598083562507,2.6653144746669274e-10,150
0.18679999999999825,-0.0006039303378951113,-2.146707760298231e-6,-0.00001841027010308058,6.948544369525519e-10,150
0.18719999999999826,-0.000603745929852371,-1.8263147654820893e-6,-0.000013197366521822613,8.784454764739493e-10,150
0.18759999999999827,-0.000603562162158514,-1.4807884937229491e-6,-7.521312981028541e-6,7.670611690622315e-10,150
0.18799999999999825,-0.0006033790309798911,-1.1150505671647918e-6,-1.600649640633954e-6,4.090491407968227e-10,150
0.18839999999999824,-0.0006031965325061938,-7.342980828101383e-7,4.338370799510163e-6,-6.845151391678444e-11,150
0.18879999999999825,-0.0006030146629503142,-3.4392978511307413e-7,0.000010070417446792696,-5.043063228343896e-10,150
0.18919999999999826,-0.0006028334185482018,5.0530461751050345e-8,0.000015379618866976165,-7.575060249738864e-10,150
0.18959999999999824,-0.0006026527955587239,4.435118174581428e-7,0.00002006768099458893,-7.52518400509288e-10,150
0.18999999999999823,-0.0006024727902635264,8.294751197879926e-7,0.000023961280483849132,-5.013776453712893e-10,150
0.19039999999999824,-0.000602293398966894,1.202990939340715e-6,0.00002691845833542717,-9.621698558643513e-11,150
0.19079999999999825,-0.0006021146179956131,1.5588159351113564e-6,0.000028833778510165374,3.241201204064844e-10,150
0.19119999999999823,-0.0006019364436988347,1.8919664374166146e-6,0.000029642064753415163,6.214153320661279e-10,150
0.19159999999999822,-0.0006017588724479379,2.197788225853216e-6,0.00002932058410156227,7.032991696131647e-10,150
0.19199999999999823,-0.0006015819006363945,2.4720215256332853e-6,0.00002788960538256586,5.516431943017199e-10,150
0.19239999999999824,-0.0006014055246796349,2.7108603149719563e-6,0.000025411323152988775,2.2550387777523828e-10,150
0.19279999999999822,-0.0006012297410149136,2.9110051181942804e-6,0.00002198719956277656,-1.6132036682640382e-10,150
0.1931999999999982,-0.0006010545461011769,3.0697085526989527e-6,0.00001775383625373434,-4.797490352767209e-10,150
0.19359999999999822,-0.0006008799364189306,3.184813001527358e-6,0.000012877543335134165,-6.282926367973806e-10,150
0.19399999999999823,-0.0006007059084701085,3.2547798955562658e-6,7.547820690478702e-6,-5.651660570321602e-10,150
0.1943999999999982,-0.000600532458777942,3.278710208659872e-6,1.970006573125851e-6,-3.195626065731863e-10,150
0.1947999999999982,-0.0006003595838868307,3.256355893877289e-6,-3.642621799364367e-6,2.0762525353112703e-11,150
0.1951999999999982,-0.0006001872803622128,3.1881221169044844e-6,-9.076992198751098e-6,3.4058016861912946e-10,150
0.19559999999999822,-0.0006000155447904374,3.075060273290105e-6,-0.000014128315331076935,5.360168913412504e-10,150
0.1959999999999982,-0.0005998443737786371,2.9188519057140806e-6,-0.0000186077909403513,5.481028577076587e-10,150
0.1963999999999982,-0.0005996737639546016,2.7217837658337585e-6,-0.00002234965252486215,3.802679540762851e-10,150
0.1967999999999982,-0.000599503711966651,2.4867143895917697e-6,-0.000025217288269445372,9.470509047417545e-11,150
0.1971999999999982,-0.0005993342144835121,2.2170326738445337e-6,-0.000027108212702006147,-2.1035740534116543e-10,150
0.1975999999999982,-0.0005991652681941929,1.9166090540244263e-6,-0.000027957708774028025,-4.342648011519922e-10,150
0.19799999999999818,-0.0005989968698078598,1.589739985728118e-6,-0.000027741011769800264,-5.069853333538569e-10,150
0.1983999999999982,-0.0005988290160537145,1.2410865261893516e-6,-0.000026473962660547707,-4.1080301948336923e-10,150
0.1987999999999982,-0.0005986617036808719,8.756078932550685e-7,-0.00002421211707382234,-1.840097857539543e-10,150
0.19919999999999818,-0.0005984949294582393,4.98490948608941e-7,-0.000021048354708388972,9.388661357760891e-11,150
0.19959999999999817,-0.0005983286901743951,1.150766076252396e-7,-0.000017109090565349164,3.2985170172357776e-10,150
0.19999999999999818,-0.0005981629826374695,-2.692157803683715e-7,-0.00001254924165859977,4.483261775140223e-10,150
0.2003999999999982,-0.0005979978036750256,-6.489650110459283e-7,-7.546148959462473e-6,4.152579678943203e-10,150
0.20079999999999817,-0.0005978331501339402,-1.0188244814355328e-6,-2.292692518007219e-6,2.475777827397471e-10,150
0.20119999999999816,-0.000597669018880287,-1.3735974456781096e-6,3.010133404211566e-6,5.602558793836443e-12,150
0.20159999999999817,-0.0005975054067992194,-1.7083100112272467e-6,8.160899787747121e-6,-2.284585310918896e-10,150
0.20199999999999818,-0.000597342310794854,-2.018280850448265e-6,0.000012965383880182618,-3.7829908059906474e-10,150
0.20239999999999816,-0.0005971797277901557,-2.2991866508864916e-6,0.000017243882329858384,-3.982582926046004e-10,150
0.20279999999999815,-0.0005970176547268219,-2.54712238946759e-6,0.000020837921468926042,-2.8703448783627603e-10,150
0.20319999999999816,-0.00059685608856517,-2.7586555906661236e-6,0.00002361611461173217,-8.632417949173762e-11,150
0.20359999999999817,-0.000596695026284022,-2.9308738151507902e-6,0.000025478950367195753,1.345604647227248e-10,150
0.20399999999999816,-0.0005965344648805933,-3.0614247223468318e-6,0.000026362338042942525,3.0249507113562804e-10,150
0.20439999999999814,-0.0005963744013703805,-3.1485481563574502e-6,0.000026239784592022076,3.646355710176986e-10,150
0.20479999999999815,-0.000596214832787049,-3.1910998182467485e-6,0.00002512313034087671,3.049008956455989e-10,150
0.20519999999999816,-0.0005960557561823236,-3.1885662071895357e-6,0.000023061825906591654,1.4775643980494619e-10,150
0.20559999999999815,-0.0005958971686258779,-3.141070636740904e-6,0.000020140788153382653,-5.14287057087713e-11,150
0.20599999999999813,-0.000595739067205225,-3.049370258718484e-6,0.000016476926648533618,-2.2575308103065377e-10,150
0.20639999999999814,-0.0005955814490256083,-2.9148441541369634e-6,0.000012214481836843972,-3.1914917130240503e-10,150
0.20679999999999815,-0.0005954243112098952,-2.7394726764961578e-6,7.519360200855016e-6,-3.0430192818876096e-10,150
0.20719999999999814,-0.0005952676508984676,-2.5258083557280773e-6,2.5726883822458195e-6,-1.9043264671054243e-10,150
0.20759999999999812,-0.0005951114652491171,-2.2769387895254664e-6,-2.4361637315517203e-6,-1.8808253971530328e-11,150
0.20799999999999813,-0.0005949557514369372,-1.996442060943819e-6,-7.3168226030912245e-6,1.520593570843913e-10,150
0.20839999999999814,-0.0005948005066542197,-1.6883353255206224e-6,-0.000011885136928928171,2.662632644052362e-10,150
0.20879999999999813,-0.0005946457281103487,-1.3570173062326416e-6,-0.000015970115914224645,2.886989786310091e-10,150
0.2091999999999981,-0.0005944914130316967,-1.0072055190932317e-6,-0.00001942031890457004,2.1571864768145525e-10,150
0.20959999999999812,-0.0005943375586615214,-6.438691249048121e-7,-0.000022109458012052253,7.505799632289448e-11,150
0.20999999999999813,-0.0005941841622598631,-2.721583626235892e-7,-0.000023941006919272918,-8.45079206661362e-11,150
0.21039999999999812,-0.0005940312211034416,1.026684338540457e-7,-0.000024851648208302745,-2.099799396300562e-10,150
0.2107999999999981,-0.0005938787324855553,4.7531920153998966e-7,-0.000024813436801970554,-2.6165544639517615e-10,150
0.2111999999999981,-0.0005937266937159802,8.40542845404981e-7,-0.00002383460666352247,-2.2559026532194605e-10,150
0.21159999999999812,-0.0005935751021208695,1.1932032125691526e-6,-0.000021958999867452867,-1.1712589395261784e-10,150
0.2119999999999981,-0.0005934239550426531,1.528351301813536e-6,-0.000019264149541491448,2.5312694291488992e-11,150
0.2123999999999981,-0.0005932732498399398,1.8412946935026314e-6,-0.000015858098997868683,1.5372628687742453e-10,150
0.2127999999999981,-0.0005931229838874176,2.1276632261796504e-6,-0.000011875086705333398,2.2664077882730668e-10,150
0.2131999999999981,-0.0005929731545757564,2.3834700009186904e-6,-7.47026883208004e-6,2.224217952780708e-10,150
0.2135999999999981,-0.0005928237593115105,2.605166862194347e-6,-2.8136863557330664e-6,1.4555793045810678e-10,150
0.21399999999999808,-0.0005926747955170215,2.789693583577262e-6,1.9162890986334174e-6,2.4138909127681987e-11,150
0.2143999999999981,-0.000592526260630323,2.934520076841364e-6,6.5397784399863875e-6,-1.0029102512921917e-10,150
0.2147999999999981,-0.0005923781521050439,3.037681042780372e-6,0.000010882226662809642,-1.868755969306089e-10,150
0.2151999999999981,-0.0005922304674103144,3.0978025897515535e-6,0.000014780983665529623,-2.0879401714167838e-10,150
0.21559999999999807,-0.0005920832040306709,3.114120460161493e-6,0.000018091386593079716,-1.6147594372555156e-10,150
0.21599999999999808,-0.0005919363594659626,3.0864896241564157e-6,0.00002069211663389752,-6.320130175171452e-11,150
0.2163999999999981,-0.0005917899312312578,3.0153851219920857e-6,0.000022489632337066715,5.180461720015817e-11,150
0.21679999999999808,-0.000591643916856752,2.9018941602039292e-6,0.000023421517947822508,1.4521796294440406e-10,150
0.21719999999999806,-0.0005914983138876747,2.747699590032147e-6,0.00002345862755552455,1.873276285038146e-10,150
0.21759999999999807,-0.0005913531198841984,2.5550550178386305e-6,0.000022605952361791908,1.6641488408116924e-10,150
0.21799999999999808,-0.0005912083324213477,2.3267519147782036e-6,0.0000209021873138526,9.186492626007968e-11,150
0.21839999999999807,-0.0005910639490889087,2.0660792051033184e-6,0.00001841802283634004,-9.755776924584915e-12,150
0.21879999999999805,-0.0005909199674913389,1.7767759176209646e-6,0.000015253235553300335,-1.0408879320808704e-10,150
0.21919999999999806,-0.000590776385247678,1.4629775815122473e-6,0.00001153269690445497,-1.6054565113931508e-10,150
0.21959999999999807,-0.0005906331999914593,1.1291571346219437e-6,7.401458741500544e-6,-1.6216979656931241e-10,150
0.21999999999999806,-0.000590490409370621,7.800611882210028e-7,3.0191088522947115e-6,-1.1063852943482478e-10,150
0.22039999999999804,-0.0005903480110474185,4.206425560919075e-7,-1.4463843355854618e-6,-2.4963214408083262e-11,150
0.22079999999999805,-0.0005902060026983379,5.599000670463711e-8,-5.825100818634878e-6,6.543284636899846e-11,150
0.22119999999999806,-0.000590064382014008,-3.0874376544978804e-7,-9.951626109496248e-6,1.307662596498273e-10,150
0.22159999999999805,-0.0005899231466991156,-6.684149301203834e-7,-0.000013671291312706711,1.5065832090795778e-10,150
0.22199999999999803,-0.000589782294472319,-1.0179610451465933e-6,-0.00001684596112070509,1.2042756903179553e-10,150
0.22239999999999804,-0.0005896418230661629,-1.3524722916437617e-6,-0.00001935915348984868,5.198998729528921e-11,150
0.22279999999999806,-0.0005895017302269941,-1.6672604184305476e-6,-0.00002112030164425101,-3.071061333799868e-11,150
0.22319999999999804,-0.0005893620137148775,-1.9579244278566757e-6,-0.000022068002931051597,-1.000257022156905e-10,150
0.22359999999999802,-0.0005892226713035125,-2.220412083024628e-6,-0.000022172138579715517,-1.3380265519318794e-10,150
0.22399999999999803,-0.0005890837007801495,-2.451076377113638e-6,-0.000021434792060879245,-1.224155123146669e-10,150
0.22439999999999805,-0.0005889450999455079,-2.646726178233174e-6,-0.000019889939812768087,-7.141160381470009e-11,150
0.22479999999999803,-0.0005888068666136939,-2.8046703468984663e-6,-0.000017601934840952265,9.157689945227843e-13,150
0.225199999999998,-0.0005886689986121189,-2.922754716640422e-6,-0.000014662849323188591,7.002954976355999e-11,150
0.22559999999999802,-0.0005885314937814185,-2.999391430092967e-6,-0.000011188785143182515,1.1343322927434463e-10,150
0.22599999999999804,-0.0005883943499753719,-3.0335802316955826e-6,-7.315299632961651e-6,1.1795338500282035e-10,150
0.22639999999999802,-0.000588257565060822,-3.0249214323544336e-6,-3.192126300467004e-6,8.367670983523392e-11,150
0.226799999999998,-0.0005881211369175957,-2.973620379405869e-6,1.0226042333512417e-6,2.3387431666009074e-11,150
0.22719999999999801,-0.0005879850634384245,-2.8804833853462243e-6,5.168420379796201e-6,-4.21294304949398e-11,150
0.22759999999999803,-0.0005878493425288669,-2.746905189335677e-6,9.088611187841724e-6,-9.121483797174731e-11,150
0.227999999999998,-0.0005877139721072291,-2.574848144749107e-6,0.000012636141720012445,-1.0846152368824468e-10,150
0.228399999999998,-0.0005875789501044879,-2.3668134423556304e-6,0.000015679159227347138,-8.950605243011173e-11,150
0.228799999999998,-0.0005874442744642137,-2.1258047904243756e-6,0.000018105884262849813,-4.201237699884215e-11,150
0.22919999999999802,-0.0005873099431424935,-1.8552850786132884e-6,0.00001982870566718385,1.7321669169751364e-11,150
0.229599999999998,-0.0005871759541078546,-1.559126650419001e-6,0.00002078732984323153,6.859472926944764e-11,150
0.22999999999999798,-0.0005870423053411889,-1.2415558978893752e-6,0.000020950871665852387,9.534614396238389e-11,150
0.230399999999998,-0.0005869089948356782,-9.070929709829017e-7,0.00002031881531050933,8.980611108778659e-11,150
0.230799999999998,-0.0005867760205967181,-5.604874613176229e-7,0.000018920816648402207,5.5089186115313704e-11,150
0.231199999999998,-0.0005866433806418451,-2.0665097515075763e-7,0.00001681536298472277,3.736172087580607e-12,150
0.23159999999999797,-0.0005865110730006607,1.4941244747461257e-7,0.000014087349131834917,-4.6771145892731185e-11,150
0.23199999999999799,-0.0005863790957147603,5.026770819654361e-7,0.000010844669478458054,-7.993211510325817e-11,150
0.232399999999998,-0.0005862474468376582,8.481664367833931e-7,7.213962315384788e-6,-8.558955415994393e-11,150
0.23279999999999798,-0.0005861161244347157,1.1810233389734926e-6,3.3356738491684524e-6,-6.299938374262242e-11,150
0.23319999999999796,-0.0005859851265830696,1.49657820084779e-6,-6.413660655219518e-7,-2.0694999928915245e-11,150
0.23359999999999798,-0.0005858544513715589,1.7904145086255802e-6,-4.565647302397703e-6,2.668008177743846e-11,150
0.233999999999998,-0.0005857240969006553,2.0584306148693336e-6,-8.28874368871803e-6,6.341226868214997e-11,150
