2theta,intensity,temperature,ID
21.02,7.351496269609112e-7,60,FM308_membrane
21.04,4.288372823938649e-7,60,FM308_membrane
21.06,6.738871580475019e-7,60,FM308_membrane
21.08,9.18937033701139e-7,60,FM308_membrane
21.1,5.513622202206834e-7,60,FM308_membrane
21.12,9.18937033701139e-7,60,FM308_membrane
21.14,6.738871580475019e-7,60,FM308_membrane
21.16,1.2865118471815945e-6,60,FM308_membrane
21.18,1.2865118471815945e-6,60,FM308_membrane
21.2,9.801995026145483e-7,60,FM308_membrane
21.22,7.351496269609112e-7,60,FM308_membrane
21.24,1.163986909354776e-6,60,FM308_membrane
21.26,1.0414619715279574e-6,60,FM308_membrane
21.28,6.126246891340927e-7,60,FM308_membrane
21.3,9.801995026145483e-7,60,FM308_membrane
21.32,7.351496269609112e-7,60,FM308_membrane
21.34,9.18937033701139e-7,60,FM308_membrane
21.36,9.801995026145483e-7,60,FM308_membrane
21.38,7.351496269609112e-7,60,FM308_membrane
21.4,6.126246891340927e-7,60,FM308_membrane
21.42,1.3477743160950039e-6,60,FM308_membrane
21.44,1.592824191748641e-6,60,FM308_membrane
21.46,1.4702992539218224e-6,60,FM308_membrane
21.48,1.6540866606620501e-6,60,FM308_membrane
21.5,9.801995026145483e-7,60,FM308_membrane
21.52,1.5315617228352316e-6,60,FM308_membrane
21.54,1.409036785008413e-6,60,FM308_membrane
21.56,1.0414619715279574e-6,60,FM308_membrane
21.58,1.6540866606620501e-6,60,FM308_membrane
21.6,1.6540866606620501e-6,60,FM308_membrane
21.62,1.2865118471815945e-6,60,FM308_membrane
21.64,1.3477743160950039e-6,60,FM308_membrane
21.66,2.021661474142506e-6,60,FM308_membrane
21.68,2.266711349796143e-6,60,FM308_membrane
21.7,1.5315617228352316e-6,60,FM308_membrane
21.72,1.3477743160950039e-6,60,FM308_membrane
21.74,1.163986909354776e-6,60,FM308_membrane
21.76,1.8991365363156872e-6,60,FM308_membrane
21.78,1.2252493782681854e-6,60,FM308_membrane
21.8,1.5315617228352316e-6,60,FM308_membrane
21.82,1.7153491295754595e-6,60,FM308_membrane
21.84,2.51176122544978e-6,60,FM308_membrane
21.86,1.5315617228352316e-6,60,FM308_membrane
21.88,2.021661474142506e-6,60,FM308_membrane
21.9,2.021661474142506e-6,60,FM308_membrane
21.92,2.4504987565363707e-6,60,FM308_membrane
21.94,2.51176122544978e-6,60,FM308_membrane
21.96,2.940598507843645e-6,60,FM308_membrane
21.98,2.756811101103417e-6,60,FM308_membrane
22.0,2.940598507843645e-6,60,FM308_membrane
22.02,2.266711349796143e-6,60,FM308_membrane
22.04,2.573023694363189e-6,60,FM308_membrane
22.06,3.3081733213241003e-6,60,FM308_membrane
22.08,2.818073570016826e-6,60,FM308_membrane
22.1,2.1441864119693243e-6,60,FM308_membrane
22.12,3.6144856658911467e-6,60,FM308_membrane
22.14,3.7370106037179654e-6,60,FM308_membrane
22.16,3.430698259150919e-6,60,FM308_membrane
22.18,4.962259981986151e-6,60,FM308_membrane
22.2,4.778472575245923e-6,60,FM308_membrane
22.22,5.636147140033652e-6,60,FM308_membrane
22.24,5.513622202206834e-6,60,FM308_membrane
22.26,4.410897761765467e-6,60,FM308_membrane
22.28,5.2073098576397875e-6,60,FM308_membrane
22.3,5.758672077860471e-6,60,FM308_membrane
22.32,9.618207619405255e-6,60,FM308_membrane
22.34,9.250632805924799e-6,60,FM308_membrane
22.36,0.00001329395575420981,60,FM308_membrane
22.38,0.00001672465401336073,60,FM308_membrane
22.4,0.000018194953267282554,60,FM308_membrane
22.42,0.000023769837938402796,60,FM308_membrane
22.44,0.00002603654928819894,60,FM308_membrane
22.46,0.00003332678308889464,60,FM308_membrane
22.48,0.00003596106925217124,60,FM308_membrane
22.5,0.00003749263097500647,60,FM308_membrane
22.52,0.00004515043958918263,60,FM308_membrane
22.54,0.000047172101063325137,60,FM308_membrane
22.56,0.00004809103809702628,60,FM308_membrane
22.58,0.00005764798324751812,60,FM308_membrane
22.6,0.00006604094148865518,60,FM308_membrane
22.62,0.00007130951381520839,60,FM308_membrane
22.64,0.00009471177694013073,60,FM308_membrane
22.66,0.00013826939233756473,60,FM308_membrane
22.68,0.00027666130961295624,60,FM308_membrane
22.7,0.0018826569321779801,60,FM308_membrane
22.72,0.021448725516211544,60,FM308_membrane
22.74,0.13377156313241112,60,FM308_membrane
22.76,0.0697557750786265,60,FM308_membrane
22.78,0.0023072671042168196,60,FM308_membrane
22.8,0.0004290210698006051,60,FM308_membrane
22.82,0.0001812143830458646,60,FM308_membrane
22.84,0.00010304347271235439,60,FM308_membrane
22.86,0.00006383549260777246,60,FM308_membrane
22.88,0.00004613063909179718,60,FM308_membrane
22.9,0.000032407846055193505,60,FM308_membrane
22.92,0.000024750037441017343,60,FM308_membrane
22.94,0.00001770485351597528,60,FM308_membrane
22.96,0.0000165408666066205,60,FM308_membrane
22.98,0.000011517344155720942,60,FM308_membrane
23.0,9.250632805924799e-6,60,FM308_membrane
23.02,8.515483178963888e-6,60,FM308_membrane
23.04,5.636147140033652e-6,60,FM308_membrane
23.06,6.126246891340926e-6,60,FM308_membrane
23.08,5.452359733293425e-6,60,FM308_membrane
23.1,5.574884671120243e-6,60,FM308_membrane
23.12,4.778472575245923e-6,60,FM308_membrane
23.14,4.16584788611183e-6,60,FM308_membrane
23.16,4.16584788611183e-6,60,FM308_membrane
23.18,3.6144856658911467e-6,60,FM308_membrane
23.2,3.675748134804556e-6,60,FM308_membrane
23.22,1.9603990052290966e-6,60,FM308_membrane
23.24,3.0018609767570542e-6,60,FM308_membrane
23.26,2.573023694363189e-6,60,FM308_membrane
23.28,2.6342861632765984e-6,60,FM308_membrane
23.3,2.021661474142506e-6,60,FM308_membrane
23.32,2.818073570016826e-6,60,FM308_membrane
23.34,2.266711349796143e-6,60,FM308_membrane
23.36,2.021661474142506e-6,60,FM308_membrane
23.38,1.592824191748641e-6,60,FM308_membrane
23.4,1.6540866606620501e-6,60,FM308_membrane
23.42,1.7766115984888687e-6,60,FM308_membrane
23.44,1.3477743160950039e-6,60,FM308_membrane
23.46,1.2252493782681854e-6,60,FM308_membrane
23.48,1.0414619715279574e-6,60,FM308_membrane
23.5,1.1027244404413668e-6,60,FM308_membrane
23.52,1.2865118471815945e-6,60,FM308_membrane
23.54,9.801995026145483e-7,60,FM308_membrane
23.56,8.576745647877298e-7,60,FM308_membrane
23.58,1.409036785008413e-6,60,FM308_membrane
23.6,9.18937033701139e-7,60,FM308_membrane
23.62,7.351496269609112e-7,60,FM308_membrane
23.64,1.0414619715279574e-6,60,FM308_membrane
23.66,6.126246891340927e-7,60,FM308_membrane
23.68,9.18937033701139e-7,60,FM308_membrane
23.7,6.126246891340927e-7,60,FM308_membrane
23.72,9.801995026145483e-7,60,FM308_membrane
23.74,9.801995026145483e-7,60,FM308_membrane
23.76,7.351496269609112e-7,60,FM308_membrane
23.78,4.900997513072741e-7,60,FM308_membrane
23.8,6.738871580475019e-7,60,FM308_membrane
23.82,6.126246891340927e-7,60,FM308_membrane
23.84,7.351496269609112e-7,60,FM308_membrane
23.86,7.351496269609112e-7,60,FM308_membrane
23.88,4.288372823938649e-7,60,FM308_membrane
23.9,4.288372823938649e-7,60,FM308_membrane
23.92,3.675748134804556e-7,60,FM308_membrane
23.94,3.675748134804556e-7,60,FM308_membrane
23.96,4.288372823938649e-7,60,FM308_membrane
23.98,3.0631234456704634e-7,60,FM308_membrane
24.0,6.738871580475019e-7,60,FM308_membrane
24.02,6.126246891340927e-7,60,FM308_membrane
24.04,4.900997513072741e-7,60,FM308_membrane
24.06,5.513622202206834e-7,60,FM308_membrane
24.08,4.288372823938649e-7,60,FM308_membrane
24.1,1.837874067402278e-7,60,FM308_membrane
24.12,2.4504987565363707e-7,60,FM308_membrane
24.14,5.513622202206834e-7,60,FM308_membrane
24.16,3.675748134804556e-7,60,FM308_membrane
24.18,4.900997513072741e-7,60,FM308_membrane
24.2,6.126246891340927e-7,60,FM308_membrane
24.22,2.4504987565363707e-7,60,FM308_membrane
24.24,4.288372823938649e-7,60,FM308_membrane
24.26,1.2252493782681854e-7,60,FM308_membrane
24.28,6.126246891340927e-8,60,FM308_membrane
24.3,6.126246891340927e-7,60,FM308_membrane
24.32,3.675748134804556e-7,60,FM308_membrane
24.34,4.288372823938649e-7,60,FM308_membrane
24.36,4.288372823938649e-7,60,FM308_membrane
24.38,3.0631234456704634e-7,60,FM308_membrane
24.4,4.288372823938649e-7,60,FM308_membrane
24.42,1.837874067402278e-7,60,FM308_membrane
24.44,1.837874067402278e-7,60,FM308_membrane
24.46,4.288372823938649e-7,60,FM308_membrane
24.48,3.675748134804556e-7,60,FM308_membrane
24.5,3.0631234456704634e-7,60,FM308_membrane
24.52,2.4504987565363707e-7,60,FM308_membrane
24.54,1.837874067402278e-7,60,FM308_membrane
24.56,2.4504987565363707e-7,60,FM308_membrane
24.58,3.0631234456704634e-7,60,FM308_membrane
24.6,6.126246891340927e-7,60,FM308_membrane
24.62,3.0631234456704634e-7,60,FM308_membrane
24.64,1.2252493782681854e-7,60,FM308_membrane
24.66,1.837874067402278e-7,60,FM308_membrane
24.68,3.0631234456704634e-7,60,FM308_membrane
24.7,2.4504987565363707e-7,60,FM308_membrane
24.72,3.0631234456704634e-7,60,FM308_membrane
24.74,2.4504987565363707e-7,60,FM308_membrane
24.76,2.4504987565363707e-7,60,FM308_membrane
24.78,1.837874067402278e-7,60,FM308_membrane
24.8,2.4504987565363707e-7,60,FM308_membrane
24.82,3.675748134804556e-7,60,FM308_membrane
24.84,1.837874067402278e-7,60,FM308_membrane
24.86,1.837874067402278e-7,60,FM308_membrane
24.88,1.2252493782681854e-7,60,FM308_membrane
24.9,2.4504987565363707e-7,60,FM308_membrane
24.92,2.4504987565363707e-7,60,FM308_membrane
24.94,3.0631234456704634e-7,60,FM308_membrane
24.96,3.675748134804556e-7,60,FM308_membrane
24.98,1.837874067402278e-7,60,FM308_membrane
25.0,4.288372823938649e-7,60,FM308_membrane
25.02,6.126246891340927e-8,60,FM308_membrane
25.04,1.2252493782681854e-7,60,FM308_membrane
25.06,4.288372823938649e-7,60,FM308_membrane
25.08,1.837874067402278e-7,60,FM308_membrane
25.1,3.0631234456704634e-7,60,FM308_membrane
25.12,2.4504987565363707e-7,60,FM308_membrane
25.14,2.4504987565363707e-7,60,FM308_membrane
25.16,1.837874067402278e-7,60,FM308_membrane
25.18,2.4504987565363707e-7,60,FM308_membrane
25.2,6.126246891340927e-8,60,FM308_membrane
25.22,4.900997513072741e-7,60,FM308_membrane
25.24,2.4504987565363707e-7,60,FM308_membrane
25.26,1.837874067402278e-7,60,FM308_membrane
25.28,1.837874067402278e-7,60,FM308_membrane
25.3,3.0631234456704634e-7,60,FM308_membrane
25.32,2.4504987565363707e-7,60,FM308_membrane
25.34,1.2252493782681854e-7,60,FM308_membrane
25.36,3.0631234456704634e-7,60,FM308_membrane
25.38,1.837874067402278e-7,60,FM308_membrane
25.4,3.675748134804556e-7,60,FM308_membrane
25.42,2.4504987565363707e-7,60,FM308_membrane
25.44,3.0631234456704634e-7,60,FM308_membrane
25.46,3.0631234456704634e-7,60,FM308_membrane
25.48,6.126246891340927e-8,60,FM308_membrane
25.5,1.837874067402278e-7,60,FM308_membrane
25.52,2.4504987565363707e-7,60,FM308_membrane
25.54,1.837874067402278e-7,60,FM308_membrane
25.56,1.2252493782681854e-7,60,FM308_membrane
25.58,1.2252493782681854e-7,60,FM308_membrane
25.6,2.4504987565363707e-7,60,FM308_membrane
25.62,6.126246891340927e-8,60,FM308_membrane
25.64,3.0631234456704634e-7,60,FM308_membrane
25.66,3.675748134804556e-7,60,FM308_membrane
25.68,3.0631234456704634e-7,60,FM308_membrane
25.7,3.675748134804556e-7,60,FM308_membrane
25.72,2.4504987565363707e-7,60,FM308_membrane
25.74,1.2252493782681854e-7,60,FM308_membrane
25.76,6.126246891340927e-8,60,FM308_membrane
25.78,1.837874067402278e-7,60,FM308_membrane
25.8,1.837874067402278e-7,60,FM308_membrane
25.82,1.837874067402278e-7,60,FM308_membrane
25.84,2.4504987565363707e-7,60,FM308_membrane
25.86,1.837874067402278e-7,60,FM308_membrane
25.88,1.2252493782681854e-7,60,FM308_membrane
25.9,1.2252493782681854e-7,60,FM308_membrane
25.92,2.4504987565363707e-7,60,FM308_membrane
25.94,2.4504987565363707e-7,60,FM308_membrane
25.96,3.0631234456704634e-7,60,FM308_membrane
25.98,1.837874067402278e-7,60,FM308_membrane
26.0,1.837874067402278e-7,60,FM308_membrane
26.02,1.2252493782681854e-7,60,FM308_membrane
26.04,1.837874067402278e-7,60,FM308_membrane
26.06,1.2252493782681854e-7,60,FM308_membrane
26.08,1.2252493782681854e-7,60,FM308_membrane
26.1,1.2252493782681854e-7,60,FM308_membrane
26.12,3.0631234456704634e-7,60,FM308_membrane
26.14,1.837874067402278e-7,60,FM308_membrane
26.16,2.4504987565363707e-7,60,FM308_membrane
26.18,1.2252493782681854e-7,60,FM308_membrane
26.2,1.2252493782681854e-7,60,FM308_membrane
26.22,1.837874067402278e-7,60,FM308_membrane
26.24,4.288372823938649e-7,60,FM308_membrane
26.26,6.126246891340927e-8,60,FM308_membrane
26.28,6.126246891340927e-8,60,FM308_membrane
26.3,1.837874067402278e-7,60,FM308_membrane
26.32,2.4504987565363707e-7,60,FM308_membrane
26.34,1.2252493782681854e-7,60,FM308_membrane
26.36,1.837874067402278e-7,60,FM308_membrane
26.38,3.0631234456704634e-7,60,FM308_membrane
26.4,1.837874067402278e-7,60,FM308_membrane
26.42,1.2252493782681854e-7,60,FM308_membrane
26.44,6.126246891340927e-8,60,FM308_membrane
26.46,4.288372823938649e-7,60,FM308_membrane
26.48,1.2252493782681854e-7,60,FM308_membrane
26.5,2.4504987565363707e-7,60,FM308_membrane
26.52,1.2252493782681854e-7,60,FM308_membrane
26.54,1.837874067402278e-7,60,FM308_membrane
26.56,2.4504987565363707e-7,60,FM308_membrane
26.58,3.0631234456704634e-7,60,FM308_membrane
26.6,6.126246891340927e-8,60,FM308_membrane
26.62,2.4504987565363707e-7,60,FM308_membrane
26.64,3.675748134804556e-7,60,FM308_membrane
26.66,2.4504987565363707e-7,60,FM308_membrane
26.68,3.0631234456704634e-7,60,FM308_membrane
26.7,1.2252493782681854e-7,60,FM308_membrane
26.72,3.675748134804556e-7,60,FM308_membrane
26.74,1.2252493782681854e-7,60,FM308_membrane
26.76,3.0631234456704634e-7,60,FM308_membrane
26.78,0.0,60,FM308_membrane
26.8,3.0631234456704634e-7,60,FM308_membrane
26.82,1.837874067402278e-7,60,FM308_membrane
26.84,2.4504987565363707e-7,60,FM308_membrane
26.86,6.126246891340927e-8,60,FM308_membrane
26.88,3.0631234456704634e-7,60,FM308_membrane
26.9,1.2252493782681854e-7,60,FM308_membrane
26.92,1.837874067402278e-7,60,FM308_membrane
26.94,1.2252493782681854e-7,60,FM308_membrane
26.96,1.2252493782681854e-7,60,FM308_membrane
26.98,2.4504987565363707e-7,60,FM308_membrane
27.0,1.837874067402278e-7,60,FM308_membrane
27.02,1.2252493782681854e-7,60,FM308_membrane
27.04,4.288372823938649e-7,60,FM308_membrane
27.06,1.837874067402278e-7,60,FM308_membrane
27.08,1.2252493782681854e-7,60,FM308_membrane
27.1,4.288372823938649e-7,60,FM308_membrane
27.12,3.0631234456704634e-7,60,FM308_membrane
27.14,0.0,60,FM308_membrane
27.16,1.837874067402278e-7,60,FM308_membrane
27.18,3.0631234456704634e-7,60,FM308_membrane
27.2,3.0631234456704634e-7,60,FM308_membrane
27.22,3.0631234456704634e-7,60,FM308_membrane
27.24,2.4504987565363707e-7,60,FM308_membrane
27.26,3.675748134804556e-7,60,FM308_membrane
27.28,1.837874067402278e-7,60,FM308_membrane
27.3,6.126246891340927e-8,60,FM308_membrane
27.32,2.4504987565363707e-7,60,FM308_membrane
27.34,2.4504987565363707e-7,60,FM308_membrane
27.36,3.675748134804556e-7,60,FM308_membrane
27.38,6.126246891340927e-8,60,FM308_membrane
27.4,6.126246891340927e-8,60,FM308_membrane
27.42,4.288372823938649e-7,60,FM308_membrane
27.44,1.2252493782681854e-7,60,FM308_membrane
27.46,1.837874067402278e-7,60,FM308_membrane
27.48,3.0631234456704634e-7,60,FM308_membrane
27.5,1.837874067402278e-7,60,FM308_membrane
27.52,1.837874067402278e-7,60,FM308_membrane
27.54,2.4504987565363707e-7,60,FM308_membrane
27.56,2.4504987565363707e-7,60,FM308_membrane
27.58,4.288372823938649e-7,60,FM308_membrane
27.6,6.126246891340927e-8,60,FM308_membrane
27.62,1.2252493782681854e-7,60,FM308_membrane
27.64,4.288372823938649e-7,60,FM308_membrane
27.66,3.675748134804556e-7,60,FM308_membrane
27.68,6.126246891340927e-8,60,FM308_membrane
27.7,2.4504987565363707e-7,60,FM308_membrane
27.72,1.2252493782681854e-7,60,FM308_membrane
27.74,1.837874067402278e-7,60,FM308_membrane
27.76,3.0631234456704634e-7,60,FM308_membrane
27.78,6.126246891340927e-8,60,FM308_membrane
27.8,1.837874067402278e-7,60,FM308_membrane
27.82,1.837874067402278e-7,60,FM308_membrane
27.84,4.288372823938649e-7,60,FM308_membrane
27.86,1.837874067402278e-7,60,FM308_membrane
27.88,2.4504987565363707e-7,60,FM308_membrane
27.9,1.2252493782681854e-7,60,FM308_membrane
27.92,1.2252493782681854e-7,60,FM308_membrane
27.94,6.126246891340927e-8,60,FM308_membrane
27.96,3.675748134804556e-7,60,FM308_membrane
27.98,2.4504987565363707e-7,60,FM308_membrane
28.0,3.0631234456704634e-7,60,FM308_membrane
28.02,2.4504987565363707e-7,60,FM308_membrane
28.04,3.0631234456704634e-7,60,FM308_membrane
28.06,2.4504987565363707e-7,60,FM308_membrane
28.08,3.675748134804556e-7,60,FM308_membrane
28.1,3.0631234456704634e-7,60,FM308_membrane
28.12,3.675748134804556e-7,60,FM308_membrane
28.14,1.837874067402278e-7,60,FM308_membrane
28.16,3.0631234456704634e-7,60,FM308_membrane
28.18,1.837874067402278e-7,60,FM308_membrane
28.2,1.2252493782681854e-7,60,FM308_membrane
28.22,1.2252493782681854e-7,60,FM308_membrane
28.24,1.837874067402278e-7,60,FM308_membrane
28.26,1.837874067402278e-7,60,FM308_membrane
28.28,2.4504987565363707e-7,60,FM308_membrane
28.3,1.837874067402278e-7,60,FM308_membrane
28.32,1.837874067402278e-7,60,FM308_membrane
28.34,1.837874067402278e-7,60,FM308_membrane
28.36,2.4504987565363707e-7,60,FM308_membrane
28.38,6.126246891340927e-8,60,FM308_membrane
28.4,1.2252493782681854e-7,60,FM308_membrane
28.42,1.837874067402278e-7,60,FM308_membrane
28.44,1.837874067402278e-7,60,FM308_membrane
28.46,1.837874067402278e-7,60,FM308_membrane
28.48,4.288372823938649e-7,60,FM308_membrane
28.5,1.2252493782681854e-7,60,FM308_membrane
28.52,1.837874067402278e-7,60,FM308_membrane
28.54,1.2252493782681854e-7,60,FM308_membrane
28.56,1.837874067402278e-7,60,FM308_membrane
28.58,6.126246891340927e-8,60,FM308_membrane
28.6,1.2252493782681854e-7,60,FM308_membrane
28.62,2.4504987565363707e-7,60,FM308_membrane
28.64,2.4504987565363707e-7,60,FM308_membrane
28.66,1.837874067402278e-7,60,FM308_membrane
28.68,2.4504987565363707e-7,60,FM308_membrane
28.7,3.675748134804556e-7,60,FM308_membrane
28.72,3.675748134804556e-7,60,FM308_membrane
28.74,1.2252493782681854e-7,60,FM308_membrane
28.76,2.4504987565363707e-7,60,FM308_membrane
28.78,3.0631234456704634e-7,60,FM308_membrane
28.8,3.0631234456704634e-7,60,FM308_membrane
28.82,3.0631234456704634e-7,60,FM308_membrane
28.84,2.4504987565363707e-7,60,FM308_membrane
28.86,1.837874067402278e-7,60,FM308_membrane
28.88,3.0631234456704634e-7,60,FM308_membrane
28.9,2.4504987565363707e-7,60,FM308_membrane
28.92,2.4504987565363707e-7,60,FM308_membrane
28.94,1.2252493782681854e-7,60,FM308_membrane
28.96,2.4504987565363707e-7,60,FM308_membrane
28.98,1.2252493782681854e-7,60,FM308_membrane
29.0,1.837874067402278e-7,60,FM308_membrane
29.02,4.288372823938649e-7,60,FM308_membrane
29.04,3.675748134804556e-7,60,FM308_membrane
29.06,3.675748134804556e-7,60,FM308_membrane
29.08,1.837874067402278e-7,60,FM308_membrane
29.1,3.0631234456704634e-7,60,FM308_membrane
29.12,3.0631234456704634e-7,60,FM308_membrane
29.14,3.0631234456704634e-7,60,FM308_membrane
29.16,2.4504987565363707e-7,60,FM308_membrane
29.18,1.837874067402278e-7,60,FM308_membrane
29.2,3.675748134804556e-7,60,FM308_membrane
29.22,1.837874067402278e-7,60,FM308_membrane
29.24,2.4504987565363707e-7,60,FM308_membrane
29.26,3.0631234456704634e-7,60,FM308_membrane
29.28,1.837874067402278e-7,60,FM308_membrane
29.3,2.4504987565363707e-7,60,FM308_membrane
29.32,3.0631234456704634e-7,60,FM308_membrane
29.34,2.4504987565363707e-7,60,FM308_membrane
29.36,3.0631234456704634e-7,60,FM308_membrane
29.38,6.126246891340927e-8,60,FM308_membrane
29.4,1.2252493782681854e-7,60,FM308_membrane
29.42,3.675748134804556e-7,60,FM308_membrane
29.44,3.0631234456704634e-7,60,FM308_membrane
29.46,2.4504987565363707e-7,60,FM308_membrane
29.48,1.2252493782681854e-7,60,FM308_membrane
29.5,6.126246891340927e-8,60,FM308_membrane
29.52,1.837874067402278e-7,60,FM308_membrane
29.54,1.837874067402278e-7,60,FM308_membrane
29.56,1.837874067402278e-7,60,FM308_membrane
29.58,2.4504987565363707e-7,60,FM308_membrane
29.6,1.837874067402278e-7,60,FM308_membrane
29.62,6.126246891340927e-8,60,FM308_membrane
29.64,3.0631234456704634e-7,60,FM308_membrane
29.66,6.126246891340927e-8,60,FM308_membrane
29.68,1.837874067402278e-7,60,FM308_membrane
29.7,2.4504987565363707e-7,60,FM308_membrane
29.72,3.0631234456704634e-7,60,FM308_membrane
29.74,3.0631234456704634e-7,60,FM308_membrane
29.76,2.4504987565363707e-7,60,FM308_membrane
29.78,3.0631234456704634e-7,60,FM308_membrane
29.8,1.2252493782681854e-7,60,FM308_membrane
29.82,1.2252493782681854e-7,60,FM308_membrane
29.84,1.837874067402278e-7,60,FM308_membrane
29.86,3.0631234456704634e-7,60,FM308_membrane
29.88,5.513622202206834e-7,60,FM308_membrane
29.9,3.0631234456704634e-7,60,FM308_membrane
