2theta,intensity,T
24.5,3.0631234456704634e-7,60.0
24.52,2.4504987565363707e-7,60.0
24.54,1.837874067402278e-7,60.0
24.56,2.4504987565363707e-7,60.0
24.58,3.0631234456704634e-7,60.0
24.6,6.126246891340927e-7,60.0
24.62,3.0631234456704634e-7,60.0
24.64,1.2252493782681854e-7,60.0
24.66,1.837874067402278e-7,60.0
24.68,3.0631234456704634e-7,60.0
24.7,2.4504987565363707e-7,60.0
24.72,3.0631234456704634e-7,60.0
24.74,2.4504987565363707e-7,60.0
24.76,2.4504987565363707e-7,60.0
24.78,1.837874067402278e-7,60.0
24.8,2.4504987565363707e-7,60.0
24.82,3.675748134804556e-7,60.0
24.84,1.837874067402278e-7,60.0
24.86,1.837874067402278e-7,60.0
24.88,1.2252493782681854e-7,60.0
24.9,2.4504987565363707e-7,60.0
24.92,2.4504987565363707e-7,60.0
24.94,3.0631234456704634e-7,60.0
24.96,3.675748134804556e-7,60.0
24.98,1.837874067402278e-7,60.0
25.0,4.288372823938649e-7,60.0
25.02,6.126246891340927e-8,60.0
25.04,1.2252493782681854e-7,60.0
25.06,4.288372823938649e-7,60.0
25.08,1.837874067402278e-7,60.0
25.1,3.0631234456704634e-7,60.0
25.12,2.4504987565363707e-7,60.0
25.14,2.4504987565363707e-7,60.0
25.16,1.837874067402278e-7,60.0
25.18,2.4504987565363707e-7,60.0
25.2,6.126246891340927e-8,60.0
25.22,4.900997513072741e-7,60.0
25.24,2.4504987565363707e-7,60.0
25.26,1.837874067402278e-7,60.0
25.28,1.837874067402278e-7,60.0
25.3,3.0631234456704634e-7,60.0
25.32,2.4504987565363707e-7,60.0
25.34,1.2252493782681854e-7,60.0
25.36,3.0631234456704634e-7,60.0
25.38,1.837874067402278e-7,60.0
25.4,3.675748134804556e-7,60.0
25.42,2.4504987565363707e-7,60.0
25.44,3.0631234456704634e-7,60.0
25.46,3.0631234456704634e-7,60.0
25.48,6.126246891340927e-8,60.0
25.5,1.837874067402278e-7,60.0
25.52,2.4504987565363707e-7,60.0
25.54,1.837874067402278e-7,60.0
25.56,1.2252493782681854e-7,60.0
25.58,1.2252493782681854e-7,60.0
25.6,2.4504987565363707e-7,60.0
25.62,6.126246891340927e-8,60.0
25.64,3.0631234456704634e-7,60.0
25.66,3.675748134804556e-7,60.0
25.68,3.0631234456704634e-7,60.0
25.7,3.675748134804556e-7,60.0
25.72,2.4504987565363707e-7,60.0
25.74,1.2252493782681854e-7,60.0
25.76,6.126246891340927e-8,60.0
25.78,1.837874067402278e-7,60.0
25.8,1.837874067402278e-7,60.0
25.82,1.837874067402278e-7,60.0
25.84,2.4504987565363707e-7,60.0
25.86,1.837874067402278e-7,60.0
25.88,1.2252493782681854e-7,60.0
25.9,1.2252493782681854e-7,60.0
25.92,2.4504987565363707e-7,60.0
25.94,2.4504987565363707e-7,60.0
25.96,3.0631234456704634e-7,60.0
25.98,1.837874067402278e-7,60.0
26.0,1.837874067402278e-7,60.0
26.02,1.2252493782681854e-7,60.0
26.04,1.837874067402278e-7,60.0
26.06,1.2252493782681854e-7,60.0
26.08,1.2252493782681854e-7,60.0
26.1,1.2252493782681854e-7,60.0
26.12,3.0631234456704634e-7,60.0
26.14,1.837874067402278e-7,60.0
26.16,2.4504987565363707e-7,60.0
26.18,1.2252493782681854e-7,60.0
26.2,1.2252493782681854e-7,60.0
26.22,1.837874067402278e-7,60.0
26.24,4.288372823938649e-7,60.0
26.26,6.126246891340927e-8,60.0
26.28,6.126246891340927e-8,60.0
26.3,1.837874067402278e-7,60.0
26.32,2.4504987565363707e-7,60.0
26.34,1.2252493782681854e-7,60.0
26.36,1.837874067402278e-7,60.0
26.38,3.0631234456704634e-7,60.0
26.4,1.837874067402278e-7,60.0
26.42,1.2252493782681854e-7,60.0
26.44,6.126246891340927e-8,60.0
26.46,4.288372823938649e-7,60.0
26.48,1.2252493782681854e-7,60.0
26.5,2.4504987565363707e-7,60.0
26.52,1.2252493782681854e-7,60.0
26.54,1.837874067402278e-7,60.0
26.56,2.4504987565363707e-7,60.0
26.58,3.0631234456704634e-7,60.0
26.6,6.126246891340927e-8,60.0
26.62,2.4504987565363707e-7,60.0
26.64,3.675748134804556e-7,60.0
26.66,2.4504987565363707e-7,60.0
26.68,3.0631234456704634e-7,60.0
26.7,1.2252493782681854e-7,60.0
26.72,3.675748134804556e-7,60.0
26.74,1.2252493782681854e-7,60.0
26.76,3.0631234456704634e-7,60.0
26.78,0.0,60.0
26.8,3.0631234456704634e-7,60.0
26.82,1.837874067402278e-7,60.0
26.84,2.4504987565363707e-7,60.0
26.86,6.126246891340927e-8,60.0
26.88,3.0631234456704634e-7,60.0
26.9,1.2252493782681854e-7,60.0
26.92,1.837874067402278e-7,60.0
26.94,1.2252493782681854e-7,60.0
26.96,1.2252493782681854e-7,60.0
26.98,2.4504987565363707e-7,60.0
27.0,1.837874067402278e-7,60.0
27.02,1.2252493782681854e-7,60.0
27.04,4.288372823938649e-7,60.0
27.06,1.837874067402278e-7,60.0
27.08,1.2252493782681854e-7,60.0
27.1,4.288372823938649e-7,60.0
27.12,3.0631234456704634e-7,60.0
27.14,0.0,60.0
27.16,1.837874067402278e-7,60.0
27.18,3.0631234456704634e-7,60.0
27.2,3.0631234456704634e-7,60.0
27.22,3.0631234456704634e-7,60.0
27.24,2.4504987565363707e-7,60.0
27.26,3.675748134804556e-7,60.0
27.28,1.837874067402278e-7,60.0
27.3,6.126246891340927e-8,60.0
27.32,2.4504987565363707e-7,60.0
27.34,2.4504987565363707e-7,60.0
27.36,3.675748134804556e-7,60.0
27.38,6.126246891340927e-8,60.0
27.4,6.126246891340927e-8,60.0
27.42,4.288372823938649e-7,60.0
27.44,1.2252493782681854e-7,60.0
27.46,1.837874067402278e-7,60.0
27.48,3.0631234456704634e-7,60.0
27.5,1.837874067402278e-7,60.0
27.52,1.837874067402278e-7,60.0
27.54,2.4504987565363707e-7,60.0
27.56,2.4504987565363707e-7,60.0
27.58,4.288372823938649e-7,60.0
27.6,6.126246891340927e-8,60.0
27.62,1.2252493782681854e-7,60.0
27.64,4.288372823938649e-7,60.0
27.66,3.675748134804556e-7,60.0
27.68,6.126246891340927e-8,60.0
27.7,2.4504987565363707e-7,60.0
27.72,1.2252493782681854e-7,60.0
27.74,1.837874067402278e-7,60.0
27.76,3.0631234456704634e-7,60.0
27.78,6.126246891340927e-8,60.0
27.8,1.837874067402278e-7,60.0
27.82,1.837874067402278e-7,60.0
27.84,4.288372823938649e-7,60.0
27.86,1.837874067402278e-7,60.0
27.88,2.4504987565363707e-7,60.0
27.9,1.2252493782681854e-7,60.0
27.92,1.2252493782681854e-7,60.0
27.94,6.126246891340927e-8,60.0
27.96,3.675748134804556e-7,60.0
27.98,2.4504987565363707e-7,60.0
28.0,3.0631234456704634e-7,60.0
28.02,2.4504987565363707e-7,60.0
28.04,3.0631234456704634e-7,60.0
28.06,2.4504987565363707e-7,60.0
28.08,3.675748134804556e-7,60.0
28.1,3.0631234456704634e-7,60.0
28.12,3.675748134804556e-7,60.0
28.14,1.837874067402278e-7,60.0
28.16,3.0631234456704634e-7,60.0
28.18,1.837874067402278e-7,60.0
28.2,1.2252493782681854e-7,60.0
28.22,1.2252493782681854e-7,60.0
28.24,1.837874067402278e-7,60.0
28.26,1.837874067402278e-7,60.0
28.28,2.4504987565363707e-7,60.0
28.3,1.837874067402278e-7,60.0
28.32,1.837874067402278e-7,60.0
28.34,1.837874067402278e-7,60.0
28.36,2.4504987565363707e-7,60.0
28.38,6.126246891340927e-8,60.0
28.4,1.2252493782681854e-7,60.0
28.42,1.837874067402278e-7,60.0
28.44,1.837874067402278e-7,60.0
28.46,1.837874067402278e-7,60.0
28.48,4.288372823938649e-7,60.0
28.5,1.2252493782681854e-7,60.0
28.52,1.837874067402278e-7,60.0
28.54,1.2252493782681854e-7,60.0
28.56,1.837874067402278e-7,60.0
28.58,6.126246891340927e-8,60.0
28.6,1.2252493782681854e-7,60.0
28.62,2.4504987565363707e-7,60.0
28.64,2.4504987565363707e-7,60.0
28.66,1.837874067402278e-7,60.0
28.68,2.4504987565363707e-7,60.0
28.7,3.675748134804556e-7,60.0
28.72,3.675748134804556e-7,60.0
28.74,1.2252493782681854e-7,60.0
28.76,2.4504987565363707e-7,60.0
28.78,3.0631234456704634e-7,60.0
28.8,3.0631234456704634e-7,60.0
28.82,3.0631234456704634e-7,60.0
28.84,2.4504987565363707e-7,60.0
28.86,1.837874067402278e-7,60.0
28.88,3.0631234456704634e-7,60.0
28.9,2.4504987565363707e-7,60.0
28.92,2.4504987565363707e-7,60.0
28.94,1.2252493782681854e-7,60.0
28.96,2.4504987565363707e-7,60.0
28.98,1.2252493782681854e-7,60.0
29.0,1.837874067402278e-7,60.0
29.02,4.288372823938649e-7,60.0
29.04,3.675748134804556e-7,60.0
29.06,3.675748134804556e-7,60.0
29.08,1.837874067402278e-7,60.0
29.1,3.0631234456704634e-7,60.0
29.12,3.0631234456704634e-7,60.0
29.14,3.0631234456704634e-7,60.0
29.16,2.4504987565363707e-7,60.0
29.18,1.837874067402278e-7,60.0
29.2,3.675748134804556e-7,60.0
29.22,1.837874067402278e-7,60.0
29.24,2.4504987565363707e-7,60.0
29.26,3.0631234456704634e-7,60.0
29.28,1.837874067402278e-7,60.0
29.3,2.4504987565363707e-7,60.0
29.32,3.0631234456704634e-7,60.0
29.34,2.4504987565363707e-7,60.0
29.36,3.0631234456704634e-7,60.0
29.38,6.126246891340927e-8,60.0
29.4,1.2252493782681854e-7,60.0
29.42,3.675748134804556e-7,60.0
29.44,3.0631234456704634e-7,60.0
29.46,2.4504987565363707e-7,60.0
29.48,1.2252493782681854e-7,60.0
29.5,6.126246891340927e-8,60.0
29.52,1.837874067402278e-7,60.0
29.54,1.837874067402278e-7,60.0
29.56,1.837874067402278e-7,60.0
29.58,2.4504987565363707e-7,60.0
29.6,1.837874067402278e-7,60.0
29.62,6.126246891340927e-8,60.0
29.64,3.0631234456704634e-7,60.0
29.66,6.126246891340927e-8,60.0
29.68,1.837874067402278e-7,60.0
29.7,2.4504987565363707e-7,60.0
29.72,3.0631234456704634e-7,60.0
29.74,3.0631234456704634e-7,60.0
29.76,2.4504987565363707e-7,60.0
29.78,3.0631234456704634e-7,60.0
29.8,1.2252493782681854e-7,60.0
29.82,1.2252493782681854e-7,60.0
29.84,1.837874067402278e-7,60.0
29.86,3.0631234456704634e-7,60.0
29.88,5.513622202206834e-7,60.0
29.9,3.0631234456704634e-7,60.0
29.92,1.837874067402278e-7,60.0
29.94,1.837874067402278e-7,60.0
29.96,5.513622202206834e-7,60.0
29.98,3.0631234456704634e-7,60.0
30.0,3.675748134804556e-7,60.0
30.02,1.837874067402278e-7,60.0
30.04,6.126246891340927e-8,60.0
30.06,1.837874067402278e-7,60.0
30.08,2.4504987565363707e-7,60.0
30.1,1.2252493782681854e-7,60.0
30.12,1.837874067402278e-7,60.0
30.14,1.837874067402278e-7,60.0
30.16,1.2252493782681854e-7,60.0
30.18,0.0,60.0
30.2,3.675748134804556e-7,60.0
30.22,3.675748134804556e-7,60.0
30.24,3.675748134804556e-7,60.0
30.26,3.0631234456704634e-7,60.0
30.28,1.2252493782681854e-7,60.0
30.3,1.837874067402278e-7,60.0
30.32,3.0631234456704634e-7,60.0
30.34,2.4504987565363707e-7,60.0
30.36,3.0631234456704634e-7,60.0
30.38,1.2252493782681854e-7,60.0
30.4,3.675748134804556e-7,60.0
30.42,1.837874067402278e-7,60.0
30.44,3.0631234456704634e-7,60.0
30.46,6.126246891340927e-8,60.0
30.48,1.837874067402278e-7,60.0
30.5,1.837874067402278e-7,60.0
30.52,5.513622202206834e-7,60.0
30.54,1.837874067402278e-7,60.0
30.56,2.4504987565363707e-7,60.0
30.58,2.4504987565363707e-7,60.0
30.6,1.2252493782681854e-7,60.0
30.62,1.837874067402278e-7,60.0
30.64,6.126246891340927e-7,60.0
30.66,1.2252493782681854e-7,60.0
30.68,2.4504987565363707e-7,60.0
30.7,1.837874067402278e-7,60.0
30.72,6.738871580475019e-7,60.0
30.74,1.2252493782681854e-7,60.0
30.76,2.4504987565363707e-7,60.0
30.78,3.0631234456704634e-7,60.0
30.8,2.4504987565363707e-7,60.0
30.82,1.837874067402278e-7,60.0
30.84,2.4504987565363707e-7,60.0
30.86,1.837874067402278e-7,60.0
30.88,3.0631234456704634e-7,60.0
30.9,3.0631234456704634e-7,60.0
30.92,2.4504987565363707e-7,60.0
30.94,2.4504987565363707e-7,60.0
30.96,1.837874067402278e-7,60.0
30.98,2.4504987565363707e-7,60.0
31.0,1.2252493782681854e-7,60.0
31.02,3.0631234456704634e-7,60.0
31.04,3.0631234456704634e-7,60.0
31.06,3.0631234456704634e-7,60.0
31.08,1.2252493782681854e-7,60.0
31.1,3.0631234456704634e-7,60.0
31.12,1.2252493782681854e-7,60.0
31.14,1.837874067402278e-7,60.0
31.16,2.4504987565363707e-7,60.0
31.18,3.675748134804556e-7,60.0
31.2,2.4504987565363707e-7,60.0
31.22,1.837874067402278e-7,60.0
31.24,2.4504987565363707e-7,60.0
31.26,2.4504987565363707e-7,60.0
31.28,3.675748134804556e-7,60.0
31.3,1.837874067402278e-7,60.0
31.32,2.4504987565363707e-7,60.0
31.34,3.675748134804556e-7,60.0
31.36,6.738871580475019e-7,60.0
31.38,2.4504987565363707e-7,60.0
31.4,3.0631234456704634e-7,60.0
31.42,1.837874067402278e-7,60.0
31.44,6.126246891340927e-8,60.0
31.46,1.2252493782681854e-7,60.0
31.48,1.2252493782681854e-7,60.0
31.5,1.2252493782681854e-7,60.0
31.52,1.2252493782681854e-7,60.0
31.54,1.837874067402278e-7,60.0
31.56,3.675748134804556e-7,60.0
31.58,1.2252493782681854e-7,60.0
31.6,0.0,60.0
31.62,3.0631234456704634e-7,60.0
31.64,3.675748134804556e-7,60.0
31.66,2.4504987565363707e-7,60.0
31.68,2.4504987565363707e-7,60.0
31.7,4.900997513072741e-7,60.0
31.72,4.900997513072741e-7,60.0
31.74,1.2252493782681854e-7,60.0
31.76,3.0631234456704634e-7,60.0
31.78,3.0631234456704634e-7,60.0
31.8,1.837874067402278e-7,60.0
31.82,3.0631234456704634e-7,60.0
31.84,3.0631234456704634e-7,60.0
31.86,1.2252493782681854e-7,60.0
31.88,3.0631234456704634e-7,60.0
31.9,3.0631234456704634e-7,60.0
31.92,2.4504987565363707e-7,60.0
31.94,5.513622202206834e-7,60.0
31.96,2.4504987565363707e-7,60.0
31.98,3.675748134804556e-7,60.0
32.0,3.0631234456704634e-7,60.0
32.02,3.0631234456704634e-7,60.0
32.04,1.837874067402278e-7,60.0
32.06,6.126246891340927e-8,60.0
32.08,1.837874067402278e-7,60.0
32.1,2.4504987565363707e-7,60.0
32.12,2.4504987565363707e-7,60.0
32.14,3.675748134804556e-7,60.0
32.16,3.675748134804556e-7,60.0
32.18,1.2252493782681854e-7,60.0
32.2,2.4504987565363707e-7,60.0
32.22,6.126246891340927e-8,60.0
32.24,3.0631234456704634e-7,60.0
32.26,3.0631234456704634e-7,60.0
32.28,4.288372823938649e-7,60.0
32.3,3.0631234456704634e-7,60.0
32.32,1.2252493782681854e-7,60.0
32.34,1.837874067402278e-7,60.0
32.36,1.837874067402278e-7,60.0
32.38,3.0631234456704634e-7,60.0
32.4,1.2252493782681854e-7,60.0
32.42,2.4504987565363707e-7,60.0
32.44,2.4504987565363707e-7,60.0
32.46,2.4504987565363707e-7,60.0
32.48,2.4504987565363707e-7,60.0
32.5,6.126246891340927e-8,60.0
32.52,1.837874067402278e-7,60.0
32.54,6.126246891340927e-8,60.0
32.56,2.4504987565363707e-7,60.0
32.58,1.837874067402278e-7,60.0
32.6,1.837874067402278e-7,60.0
32.62,1.2252493782681854e-7,60.0
32.64,1.837874067402278e-7,60.0
32.66,3.0631234456704634e-7,60.0
32.68,1.837874067402278e-7,60.0
32.7,3.0631234456704634e-7,60.0
32.72,1.837874067402278e-7,60.0
32.74,3.675748134804556e-7,60.0
32.76,2.4504987565363707e-7,60.0
32.78,1.837874067402278e-7,60.0
32.8,6.126246891340927e-8,60.0
32.82,2.4504987565363707e-7,60.0
32.84,1.2252493782681854e-7,60.0
32.86,1.2252493782681854e-7,60.0
32.88,6.126246891340927e-8,60.0
32.9,2.4504987565363707e-7,60.0
32.92,1.2252493782681854e-7,60.0
32.94,5.513622202206834e-7,60.0
32.96,2.4504987565363707e-7,60.0
32.98,1.2252493782681854e-7,60.0
33.0,1.837874067402278e-7,60.0
33.02,1.837874067402278e-7,60.0
33.04,1.837874067402278e-7,60.0
33.06,3.0631234456704634e-7,60.0
33.08,1.837874067402278e-7,60.0
33.1,2.4504987565363707e-7,60.0
33.12,2.4504987565363707e-7,60.0
33.14,2.4504987565363707e-7,60.0
33.16,6.738871580475019e-7,60.0
33.18,1.837874067402278e-7,60.0
33.2,2.4504987565363707e-7,60.0
33.22,2.4504987565363707e-7,60.0
33.24,1.837874067402278e-7,60.0
33.26,1.837874067402278e-7,60.0
33.28,4.900997513072741e-7,60.0
33.3,2.4504987565363707e-7,60.0
33.32,2.4504987565363707e-7,60.0
33.34,4.900997513072741e-7,60.0
33.36,3.675748134804556e-7,60.0
33.38,3.675748134804556e-7,60.0
33.4,1.837874067402278e-7,60.0
33.42,2.4504987565363707e-7,60.0
33.44,3.0631234456704634e-7,60.0
33.46,3.675748134804556e-7,60.0
33.48,2.4504987565363707e-7,60.0
33.5,3.0631234456704634e-7,60.0
33.52,1.2252493782681854e-7,60.0
33.54,3.0631234456704634e-7,60.0
33.56,1.2252493782681854e-7,60.0
33.58,1.837874067402278e-7,60.0
33.6,2.4504987565363707e-7,60.0
33.62,2.4504987565363707e-7,60.0
33.64,1.837874067402278e-7,60.0
33.66,3.0631234456704634e-7,60.0
33.68,6.126246891340927e-8,60.0
33.7,3.0631234456704634e-7,60.0
33.72,1.837874067402278e-7,60.0
33.74,4.288372823938649e-7,60.0
33.76,2.4504987565363707e-7,60.0
33.78,3.675748134804556e-7,60.0
33.8,2.4504987565363707e-7,60.0
33.82,1.837874067402278e-7,60.0
33.84,2.4504987565363707e-7,60.0
33.86,3.675748134804556e-7,60.0
33.88,2.4504987565363707e-7,60.0
33.9,2.4504987565363707e-7,60.0
33.92,2.4504987565363707e-7,60.0
33.94,2.4504987565363707e-7,60.0
33.96,2.4504987565363707e-7,60.0
33.98,3.0631234456704634e-7,60.0
34.0,2.4504987565363707e-7,60.0
34.02,1.2252493782681854e-7,60.0
34.04,1.837874067402278e-7,60.0
34.06,3.0631234456704634e-7,60.0
34.08,2.4504987565363707e-7,60.0
34.1,3.0631234456704634e-7,60.0
34.12,2.4504987565363707e-7,60.0
34.14,2.4504987565363707e-7,60.0
34.16,6.126246891340927e-8,60.0
34.18,4.288372823938649e-7,60.0
34.2,1.2252493782681854e-7,60.0
34.22,6.126246891340927e-8,60.0
34.24,2.4504987565363707e-7,60.0
34.26,4.288372823938649e-7,60.0
34.28,4.288372823938649e-7,60.0
34.3,3.675748134804556e-7,60.0
34.32,2.4504987565363707e-7,60.0
34.34,3.675748134804556e-7,60.0
34.36,2.4504987565363707e-7,60.0
34.38,2.4504987565363707e-7,60.0
34.4,3.675748134804556e-7,60.0
34.42,0.0,60.0
34.44,2.4504987565363707e-7,60.0
34.46,3.675748134804556e-7,60.0
34.48,1.837874067402278e-7,60.0
34.5,1.837874067402278e-7,60.0
34.52,1.2252493782681854e-7,60.0
34.54,1.837874067402278e-7,60.0
34.56,3.0631234456704634e-7,60.0
34.58,2.4504987565363707e-7,60.0
34.6,1.837874067402278e-7,60.0
34.62,1.837874067402278e-7,60.0
34.64,2.4504987565363707e-7,60.0
34.66,6.126246891340927e-7,60.0
34.68,2.4504987565363707e-7,60.0
34.7,1.837874067402278e-7,60.0
34.72,6.126246891340927e-8,60.0
34.74,2.4504987565363707e-7,60.0
34.76,4.288372823938649e-7,60.0
34.78,1.837874067402278e-7,60.0
34.8,2.4504987565363707e-7,60.0
34.82,3.675748134804556e-7,60.0
34.84,3.0631234456704634e-7,60.0
34.86,3.0631234456704634e-7,60.0
34.88,3.0631234456704634e-7,60.0
34.9,2.4504987565363707e-7,60.0
34.92,3.675748134804556e-7,60.0
34.94,1.2252493782681854e-7,60.0
34.96,2.4504987565363707e-7,60.0
34.98,1.837874067402278e-7,60.0
35.0,3.675748134804556e-7,60.0
35.02,4.288372823938649e-7,60.0
35.04,6.126246891340927e-8,60.0
35.06,3.675748134804556e-7,60.0
35.08,2.4504987565363707e-7,60.0
35.1,2.4504987565363707e-7,60.0
35.12,6.126246891340927e-8,60.0
35.14,3.675748134804556e-7,60.0
35.16,2.4504987565363707e-7,60.0
35.18,3.675748134804556e-7,60.0
35.2,3.0631234456704634e-7,60.0
35.22,1.2252493782681854e-7,60.0
35.24,3.675748134804556e-7,60.0
35.26,3.0631234456704634e-7,60.0
35.28,1.2252493782681854e-7,60.0
35.3,1.837874067402278e-7,60.0
35.32,1.837874067402278e-7,60.0
35.34,1.837874067402278e-7,60.0
35.36,1.837874067402278e-7,60.0
35.38,3.675748134804556e-7,60.0
35.4,1.837874067402278e-7,60.0
35.42,6.126246891340927e-8,60.0
35.44,5.513622202206834e-7,60.0
35.46,1.837874067402278e-7,60.0
35.48,2.4504987565363707e-7,60.0
35.5,3.0631234456704634e-7,60.0
35.52,3.0631234456704634e-7,60.0
35.54,2.4504987565363707e-7,60.0
35.56,3.0631234456704634e-7,60.0
35.58,1.837874067402278e-7,60.0
35.6,4.288372823938649e-7,60.0
35.62,1.837874067402278e-7,60.0
35.64,0.0,60.0
35.66,0.0,60.0
35.68,3.0631234456704634e-7,60.0
35.7,6.126246891340927e-8,60.0
35.72,1.837874067402278e-7,60.0
35.74,3.0631234456704634e-7,60.0
35.76,1.837874067402278e-7,60.0
35.78,1.837874067402278e-7,60.0
35.8,3.0631234456704634e-7,60.0
35.82,1.2252493782681854e-7,60.0
35.84,3.0631234456704634e-7,60.0
35.86,2.4504987565363707e-7,60.0
35.88,4.900997513072741e-7,60.0
35.9,2.4504987565363707e-7,60.0
35.92,2.4504987565363707e-7,60.0
35.94,1.837874067402278e-7,60.0
35.96,1.2252493782681854e-7,60.0
35.98,2.4504987565363707e-7,60.0
36.0,2.4504987565363707e-7,60.0
36.02,2.4504987565363707e-7,60.0
36.04,4.288372823938649e-7,60.0
36.06,3.0631234456704634e-7,60.0
36.08,3.0631234456704634e-7,60.0
36.1,1.837874067402278e-7,60.0
36.12,4.288372823938649e-7,60.0
36.14,2.4504987565363707e-7,60.0
36.16,4.288372823938649e-7,60.0
36.18,1.837874067402278e-7,60.0
36.2,2.4504987565363707e-7,60.0
36.22,6.126246891340927e-8,60.0
36.24,1.2252493782681854e-7,60.0
36.26,6.126246891340927e-8,60.0
36.28,1.2252493782681854e-7,60.0
36.3,1.837874067402278e-7,60.0
36.32,1.2252493782681854e-7,60.0
36.34,2.4504987565363707e-7,60.0
36.36,1.2252493782681854e-7,60.0
36.38,1.837874067402278e-7,60.0
36.4,3.0631234456704634e-7,60.0
36.42,2.4504987565363707e-7,60.0
36.44,6.126246891340927e-8,60.0
36.46,2.4504987565363707e-7,60.0
36.48,3.0631234456704634e-7,60.0
36.5,3.675748134804556e-7,60.0
36.52,1.2252493782681854e-7,60.0
36.54,3.675748134804556e-7,60.0
36.56,1.837874067402278e-7,60.0
36.58,4.288372823938649e-7,60.0
36.6,3.0631234456704634e-7,60.0
36.62,4.288372823938649e-7,60.0
36.64,1.2252493782681854e-7,60.0
36.66,4.288372823938649e-7,60.0
36.68,2.4504987565363707e-7,60.0
36.7,2.4504987565363707e-7,60.0
36.72,3.0631234456704634e-7,60.0
36.74,4.288372823938649e-7,60.0
36.76,4.900997513072741e-7,60.0
36.78,2.4504987565363707e-7,60.0
36.8,2.4504987565363707e-7,60.0
36.82,2.4504987565363707e-7,60.0
36.84,5.513622202206834e-7,60.0
36.86,4.288372823938649e-7,60.0
36.88,1.837874067402278e-7,60.0
36.9,3.675748134804556e-7,60.0
36.92,1.837874067402278e-7,60.0
36.94,1.2252493782681854e-7,60.0
36.96,3.0631234456704634e-7,60.0
36.98,1.837874067402278e-7,60.0
37.0,6.126246891340927e-8,60.0
37.02,2.4504987565363707e-7,60.0
37.04,2.4504987565363707e-7,60.0
37.06,4.288372823938649e-7,60.0
37.08,3.675748134804556e-7,60.0
37.1,1.2252493782681854e-7,60.0
37.12,1.837874067402278e-7,60.0
37.14,1.837874067402278e-7,60.0
37.16,6.126246891340927e-8,60.0
37.18,3.0631234456704634e-7,60.0
37.2,1.2252493782681854e-7,60.0
37.22,4.288372823938649e-7,60.0
37.24,2.4504987565363707e-7,60.0
37.26,3.0631234456704634e-7,60.0
37.28,1.837874067402278e-7,60.0
37.3,3.0631234456704634e-7,60.0
37.32,3.0631234456704634e-7,60.0
37.34,3.0631234456704634e-7,60.0
37.36,1.837874067402278e-7,60.0
37.38,0.0,60.0
37.4,3.675748134804556e-7,60.0
37.42,3.0631234456704634e-7,60.0
37.44,3.0631234456704634e-7,60.0
37.46,3.0631234456704634e-7,60.0
37.48,1.837874067402278e-7,60.0
37.5,2.4504987565363707e-7,60.0
37.52,3.0631234456704634e-7,60.0
37.54,1.2252493782681854e-7,60.0
37.56,1.837874067402278e-7,60.0
37.58,5.513622202206834e-7,60.0
37.6,3.675748134804556e-7,60.0
37.62,6.126246891340927e-8,60.0
37.64,3.0631234456704634e-7,60.0
37.66,1.837874067402278e-7,60.0
37.68,2.4504987565363707e-7,60.0
37.7,3.675748134804556e-7,60.0
37.72,6.738871580475019e-7,60.0
37.74,4.288372823938649e-7,60.0
37.76,3.675748134804556e-7,60.0
37.78,1.837874067402278e-7,60.0
37.8,2.4504987565363707e-7,60.0
37.82,4.288372823938649e-7,60.0
37.84,4.288372823938649e-7,60.0
37.86,3.675748134804556e-7,60.0
37.88,6.126246891340927e-8,60.0
37.9,2.4504987565363707e-7,60.0
37.92,3.675748134804556e-7,60.0
37.94,3.675748134804556e-7,60.0
37.96,1.2252493782681854e-7,60.0
37.98,3.675748134804556e-7,60.0
