variable,value,stderr,label,temperature
osc2_frequency,79.02585828980664,0.013205966092523386,flake10,350
osc2_decay,0.11993564796307443,0.0012096422653288309,flake10,350
osc2_phase,0.264813843290995,0.007099677060911066,flake10,350
osc2_x0,-0.001300000001161912,0.0,flake10,350
osc32_ratio,0.056806188508449124,0.016410297370988976,flake10,350
osc3_amplitude,9.539628015878457e-6,2.7611193222442827e-6,flake10,350
osc3_frequency,237.0775748694199,0.03961789841362629,flake10,350
osc3_decay,0.02572899328396523,0.01007616582394685,flake10,350
osc3_phase,0.264813843290995,0.007099677082990418,flake10,350
osc3_x0,-0.001300000001161912,0.0,flake10,350
exp_fast_amplitude,-0.00007796638410778864,1.8261299896472306e-6,flake10,350
exp_fast_decay,0.030526529299279372,0.001185132993291406,flake10,350
exp_fast_x0,-0.001300000001161912,0.0,flake10,350
exp_slow_amplitude,-0.0006837303902342576,5.376657504606855e-7,flake10,350
exp_slow_decay,3.303732434596078,0.01956378060438323,flake10,350
exp_slow_x0,-0.001300000001161912,0.0,flake10,350
step_x0,-0.001300000001161912,0.0,flake9,350
step_sigma,0.0006,0.0,flake9,350
osc1_amplitude,9.046027094610948e-6,6.889322579356624e-7,flake9,350
osc1_frequency,47.3,0.0,flake9,350
osc1_decay,0.40598388095309484,0.05179456226511621,flake9,350
osc1_phase,-1.2367592002780514,0.05031780929865122,flake9,350
osc1_x0,-0.001300000001161912,0.0,flake9,350
osc2_amplitude,0.0001612085176938247,1.836111232098057e-6,flake9,350
osc2_frequency,79.28538640851691,0.041314281631034094,flake9,350
osc2_decay,0.05709280124543087,0.0008773926523009488,flake9,350
osc2_phase,0.3275482315488432,0.010599861499626185,flake9,350
osc2_x0,-0.001300000001161912,0.0,flake9,350
osc32_ratio,0.10528479349549583,0.02484245349857562,flake9,350
osc3_amplitude,0.000016972805495109316,4.029340040562411e-6,flake9,350
osc3_frequency,237.85615922555075,0.12394284538204953,flake9,350
osc3_decay,0.01358801727378389,0.004207296449174247,flake9,350
osc3_phase,0.3275482315488432,0.010599861511946019,flake9,350
osc3_x0,-0.001300000001161912,0.0,flake9,350
exp_fast_amplitude,-0.0002730238708159549,0.000015023600620118111,flake9,350
exp_fast_decay,0.3092815399191821,0.015220197078093474,flake9,350
exp_fast_x0,-0.001300000001161912,0.0,flake9,350
exp_slow_amplitude,-0.0004872188649589031,0.00001548883939724143,flake9,350
exp_slow_decay,13.999999132744783,6.270050295798661,flake9,350
exp_slow_x0,-0.001300000001161912,0.0,flake9,350
step_x0,-0.001300000001161912,0.0,flake15,350
step_sigma,0.0006,0.0,flake15,350
osc1_amplitude,4.255503998116513e-6,5.810923405114121e-7,flake15,350
osc1_frequency,47.3,0.0,flake15,350
osc1_decay,0.6422545084898406,0.18761524985564648,flake15,350
osc1_phase,-1.551208520277552,0.08408519789799823,flake15,350
osc1_x0,-0.001300000001161912,0.0,flake15,350
osc2_amplitude,0.00016945234182185172,1.293146851465203e-6,flake15,350
osc2_frequency,75.65693653416142,0.016815436052525404,flake15,350
osc2_decay,0.0971769227033659,0.001019037797153524,flake15,350
osc2_phase,0.25724196247919506,0.007313480964184803,flake15,350
osc2_x0,-0.001300000001161912,0.0,flake15,350
osc32_ratio,0.16281325732520147,0.02190895555087337,flake15,350
osc3_amplitude,0.00002758908773339914,3.732973185504607e-6,flake15,350
osc3_frequency,226.97080960248425,0.05044630823181943,flake15,350
osc3_decay,0.014319433431223586,0.0025305605201677204,flake15,350
osc3_phase,0.25724196247919506,0.007313480964138447,flake15,350
osc3_x0,-0.001300000001161912,0.0,flake15,350
exp_fast_amplitude,-0.00006328250428540503,1.2029229849633512e-6,flake15,350
exp_fast_decay,0.08284432933341757,0.0035915221531399298,flake15,350
exp_fast_x0,-0.001300000001161912,0.0,flake15,350
exp_slow_amplitude,-0.0006472927945996939,1.1280458813047277e-6,flake15,350
exp_slow_decay,3.484054350931135,0.03967265105946145,flake15,350
exp_slow_x0,-0.001300000001161912,0.0,flake15,350
step_x0,-0.001300000001161912,0.0,flake11,350
step_sigma,0.0006,0.0,flake11,350
osc1_amplitude,4.092601784883046e-6,6.215906762743051e-7,flake11,350
osc1_frequency,47.3,0.0,flake11,350
osc1_decay,0.3848157245846827,0.09565578600861954,flake11,350
osc1_phase,-1.394711949355148,0.10067764431001568,flake11,350
osc1_x0,-0.001300000001161912,0.0,flake11,350
osc2_amplitude,0.00015768220558467355,1.2660864884078008e-6,flake11,350
osc2_frequency,77.91608508739829,0.01950737727946848,flake11,350
osc2_decay,0.08790136683805064,0.0009677321849880183,flake11,350
osc2_phase,0.25061946325062445,0.007691985760018266,flake11,350
osc2_x0,-0.001300000001161912,0.0,flake11,350
osc32_ratio,0.0897281953707568,0.015657511533148406,flake11,350
osc3_amplitude,0.000014148539749193427,2.478182593344869e-6,flake11,350
osc3_frequency,233.74825526219485,0.05852213195544567,flake11,350
osc3_decay,0.02446730525776568,0.005783193309478467,flake11,350
osc3_phase,0.25061946325062445,0.007691985771433979,flake11,350
osc3_x0,-0.001300000001161912,0.0,flake11,350
exp_fast_amplitude,-0.00008493299356088853,1.20694961215448e-6,flake11,350
exp_fast_decay,0.0510913096711154,0.0014304262626348273,flake11,350
exp_fast_x0,-0.001300000001161912,0.0,flake11,350
exp_slow_amplitude,-0.0006012961401011852,6.307443240015557e-7,flake11,350
exp_slow_decay,3.5290825060018376,0.027532776222314176,flake11,350
exp_slow_x0,-0.001300000001161912,0.0,flake11,350
step_x0,-0.001300000001161912,0.0,flake4,350
step_sigma,0.0006,0.0,flake4,350
osc1_amplitude,1.4307701394998036e-6,7.294375381344785e-7,flake4,350
osc1_frequency,47.3,0.0,flake4,350
osc1_decay,0.6813281128829395,0.7724487649800151,flake4,350
osc1_phase,-1.6237062727831209,0.31112043240473974,flake4,350
osc1_x0,-0.001300000001161912,0.0,flake4,350
osc2_amplitude,0.00016203393079333242,1.363692003477134e-6,flake4,350
osc2_frequency,76.13303298767423,0.013457159336709901,flake4,350
osc2_decay,0.13619950640102432,0.0015925108125555618,flake4,350
osc2_phase,0.29156907791881204,0.008168373771400669,flake4,350
osc2_x0,-0.001300000001161912,0.0,flake4,350
osc32_ratio,0.1040761834477873,0.017019152150505475,flake4,350
osc3_amplitude,0.000016863873106012935,2.7637090276921777e-6,flake4,350
osc3_frequency,228.39909896302268,0.040371478078526944,flake4,350
osc3_decay,0.03481077695664026,0.00782119750894484,flake4,350
osc3_phase,0.29156907791881204,0.00816837378323191,flake4,350
osc3_x0,-0.001300000001161912,0.0,flake4,350
exp_fast_amplitude,-0.00007953352859951675,1.8043205725479078e-6,flake4,350
exp_fast_decay,0.10063375085808399,0.004915133513959585,flake4,350
exp_fast_x0,-0.001300000001161912,0.0,flake4,350
exp_slow_amplitude,-0.0005518555143390943,1.9666243669124743e-6,flake4,350
exp_slow_decay,2.944534682437821,0.054420561472091955,flake4,350
exp_slow_x0,-0.001300000001161912,0.0,flake4,350
step_x0,-0.001300000001161912,0.0,flake2,350
step_sigma,0.0006,0.0,flake2,350
osc1_amplitude,7.289846717753773e-6,8.873882661758939e-7,flake2,350
osc1_frequency,47.3,0.0,flake2,350
osc1_decay,0.3093397344091577,0.057305035939354355,flake2,350
osc1_phase,-1.46129337616203,0.0830234341336061,flake2,350
osc1_x0,-0.001300000001161912,0.0,flake2,350
osc2_amplitude,0.00020965504841695938,2.195908528115501e-6,flake2,350
osc2_frequency,75.14664264718407,0.03895512491929386,flake2,350
osc2_decay,0.05515504837642792,0.0007763723312657419,flake2,350
osc2_phase,0.3721942691203923,0.009667551489948077,flake2,350
osc2_x0,-0.001300000001161912,0.0,flake2,350
osc32_ratio,0.10228749498269848,0.017622386207653263,flake2,350
osc3_amplitude,0.00002144508971304714,3.7185470125658815e-6,flake2,350
osc3_frequency,225.43992794155218,0.11686537481659282,flake2,350
osc3_decay,0.019730113800795167,0.004567468042600336,flake2,350
osc3_phase,0.3721942691203923,0.00966755150427673,flake2,350
osc3_x0,-0.001300000001161912,0.0,flake2,350
exp_fast_amplitude,-0.00016742466717106696,0.000028300691968363092,flake2,350
exp_fast_decay,0.30303621354173915,0.03626959490956639,flake2,350
exp_fast_x0,-0.001300000001161912,0.0,flake2,350
exp_slow_amplitude,-0.000625219821202329,0.000028861704893807377,flake2,350
exp_slow_decay,2.0000045274808573,0.17328606649961167,flake2,350
exp_slow_x0,-0.001300000001161912,0.0,flake2,350
step_x0,-0.001300000001161912,0.0,flake17,350
step_sigma,0.0006,0.0,flake17,350
osc1_amplitude,5.800900138089279e-6,9.940821288873842e-7,flake17,350
osc1_frequency,47.3,0.0,flake17,350
osc1_decay,0.43805096317278236,0.12970708553353563,flake17,350
osc1_phase,-1.6745808590696782,0.11140994607380045,flake17,350
osc1_x0,-0.001300000001161912,0.0,flake17,350
osc2_amplitude,0.00016612650118652918,2.0341051379567907e-6,flake17,350
osc2_frequency,75.00004794329304,0.0280224325206284,flake17,350
osc2_decay,0.09380902936901618,0.0015771803005186547,flake17,350
osc2_phase,0.007987014149669883,0.011806336021725893,flake17,350
osc2_x0,-0.001300000001161912,0.0,flake17,350
osc32_ratio,0.1973394667769192,0.04536322458465004,flake17,350
osc3_amplitude,0.0000327833151616649,7.588142200677696e-6,flake17,350
osc3_frequency,225.0001438298791,0.08406729798357283,flake17,350
osc3_decay,0.010008553152689286,0.002886597263362994,flake17,350
osc3_phase,0.007987014149669883,0.011806335999175504,flake17,350
osc3_x0,-0.001300000001161912,0.0,flake17,350
exp_fast_amplitude,-0.000057674622516132694,2.227083084114986e-6,flake17,350
exp_fast_decay,0.09807020842859576,0.008093321075572767,flake17,350
exp_fast_x0,-0.001300000001161912,0.0,flake17,350
exp_slow_amplitude,-0.0006370831846657896,2.4277309732406362e-6,flake17,350
exp_slow_decay,2.2412737499274487,0.03409547431632512,flake17,350
exp_slow_x0,-0.001300000001161912,0.0,flake17,350
step_x0,-0.001300000001161912,0.0,flake3,350
step_sigma,0.0006,0.0,flake3,350
osc1_amplitude,0.000015102463743616898,5.569572900326666e-7,flake3,350
osc1_frequency,47.3,0.0,flake3,350
osc1_decay,0.438585086488954,0.027910675470731477,flake3,350
osc1_phase,-1.3170727919491423,0.023952077430930866,flake3,350
osc1_x0,-0.001300000001161912,0.0,flake3,350
osc2_amplitude,0.0001604504439280168,2.062094735182886e-6,flake3,350
osc2_frequency,76.66659002903288,0.07180230994912827,flake3,350
osc2_decay,0.03478638007706969,0.000583839597218295,flake3,350
osc2_phase,0.407205675020297,0.011363319124919636,flake3,350
osc2_x0,-0.001300000001161912,0.0,flake3,350
osc32_ratio,0.12835872566095552,0.01915799076819398,flake3,350
osc3_amplitude,0.000020595214514334835,3.1119915763655857e-6,flake3,350
osc3_frequency,229.99977008709863,0.2154069299198657,flake3,350
osc3_decay,0.01516223647006739,0.002995432871709582,flake3,350
osc3_phase,0.407205675020297,0.01136331911869667,flake3,350
osc3_x0,-0.001300000001161912,0.0,flake3,350
exp_fast_amplitude,-0.00010096298916132341,3.0680252065504163e-6,flake3,350
exp_fast_decay,0.16535936603533005,0.006979122674425763,flake3,350
exp_fast_x0,-0.001300000001161912,0.0,flake3,350
exp_slow_amplitude,-0.0006748343953847847,3.4048254469582846e-6,flake3,350
exp_slow_decay,3.382743765523309,0.08184038588664609,flake3,350
exp_slow_x0,-0.001300000001161912,0.0,flake3,350
step_x0,-0.001300000001161912,0.0,flake12,350
step_sigma,0.0006,0.0,flake12,350
osc1_amplitude,4.073199321446856e-6,5.588226318015076e-7,flake12,350
osc1_frequency,47.3,0.0,flake12,350
osc1_decay,0.7613989616948725,0.2506987891823259,flake12,350
osc1_phase,-1.5760620238103067,0.08252110774420227,flake12,350
osc1_x0,-0.001300000001161912,0.0,flake12,350
osc2_amplitude,0.00017170977922750138,1.2791361124031672e-6,flake12,350
osc2_frequency,78.09449931008011,0.016323475300272255,flake12,350
osc2_decay,0.0980382608319327,0.0010060375249103144,flake12,350
osc2_phase,0.25865726643592674,0.007151872774002454,flake12,350
osc2_x0,-0.001300000001161912,0.0,flake12,350
osc32_ratio,0.14033618293749883,0.018551516839288282,flake12,350
osc3_amplitude,0.00002409709498982817,3.1996459099259678e-6,flake12,350
osc3_frequency,234.28349793024034,0.048970425676420966,flake12,350
osc3_decay,0.018013940139525467,0.0031826276389650054,flake12,350
osc3_phase,0.25865726643592674,0.007151872798368995,flake12,350
osc3_x0,-0.001300000001161912,0.0,flake12,350
exp_fast_amplitude,-0.00007672463149084093,1.638066556793032e-6,flake12,350
exp_fast_decay,0.11499222815770489,0.0049493811664359,flake12,350
exp_fast_x0,-0.001300000001161912,0.0,flake12,350
exp_slow_amplitude,-0.0006741774975678318,1.8542994310077244e-6,flake12,350
exp_slow_decay,3.794953856328643,0.06626692744973012,flake12,350
exp_slow_x0,-0.001300000001161912,0.0,flake12,350
step_x0,-0.001300000001161912,0.0,flake19,350
step_sigma,0.0006,0.0,flake19,350
osc1_amplitude,4.163875567134913e-6,8.088519166598127e-7,flake19,350
osc1_frequency,47.3,0.0,flake19,350
osc1_decay,0.2809131151913429,0.08074982391446021,flake19,350
osc1_phase,-1.553073131613112,0.13169799653618855,flake19,350
osc1_x0,-0.001300000001161912,0.0,flake19,350
osc2_amplitude,0.00018327535965265192,1.2077906127053673e-6,flake19,350
osc2_frequency,76.378787381006,0.011683206631557452,flake19,350
osc2_decay,0.12268376239390502,0.001118294322888824,flake19,350
osc2_phase,0.19954791378084502,0.006434861665241943,flake19,350
osc2_x0,-0.001300000001161912,0.0,flake19,350
osc32_ratio,0.08202702422867071,0.012570071133399405,flake19,350
osc3_amplitude,0.000015033532366746418,2.309599376891719e-6,flake19,350
osc3_frequency,229.136362143018,0.03504962003026915,flake19,350
osc3_decay,0.03516564098039486,0.00738306183603003,flake19,350
osc3_phase,0.19954791378084502,0.00643486166769142,flake19,350
osc3_x0,-0.001300000001161912,0.0,flake19,350
exp_fast_amplitude,-0.00008294956885548711,1.7992545627937222e-6,flake19,350
exp_fast_decay,0.031418831567551174,0.001131815600223719,flake19,350
exp_fast_x0,-0.001300000001161912,0.0,flake19,350
exp_slow_amplitude,-0.0006761339862877273,5.323914700938581e-7,flake19,350
exp_slow_decay,4.260208944142801,0.03219114228669689,flake19,350
exp_slow_x0,-0.001300000001161912,0.0,flake19,350
step_x0,-0.001300000001161912,0.0,flake13,350
step_sigma,0.0006,0.0,flake13,350
osc1_amplitude,2.920702932969804e-6,5.819699456026021e-7,flake13,350
osc1_frequency,47.3,0.0,flake13,350
osc1_decay,0.6316005965336358,0.2654479040144262,flake13,350
osc1_phase,-1.5593564286937949,0.12173032210911766,flake13,350
osc1_x0,-0.001300000001161912,0.0,flake13,350
osc2_amplitude,0.00017864814501922295,1.0332542839590124e-6,flake13,350
osc2_frequency,76.56270616158281,0.008835555113321722,flake13,350
osc2_decay,0.1433745847149706,0.0011520203040975248,flake13,350
osc2_phase,0.20406353906606567,0.005673186629207828,flake13,350
osc2_x0,-0.001300000001161912,0.0,flake13,350
osc32_ratio,0.09773835828472249,0.014231980942794101,flake13,350
osc3_amplitude,0.000017460776404789874,2.5492004636379926e-6,flake13,350
osc3_frequency,229.68811848474843,0.026506665281826207,flake13,350
osc3_decay,0.02620638261163331,0.005167410342986683,flake13,350
osc3_phase,0.20406353906606567,0.005673186638303799,flake13,350
osc3_x0,-0.001300000001161912,0.0,flake13,350
exp_fast_amplitude,-0.00008147627000487522,1.8741458814192748e-6,flake13,350
exp_fast_decay,0.025693947372901687,0.0009360867529652646,flake13,350
exp_fast_x0,-0.001300000001161912,0.0,flake13,350
exp_slow_amplitude,-0.0007012508632206217,4.622586605975136e-7,flake13,350
exp_slow_decay,3.6657981364444763,0.020472671496892466,flake13,350
exp_slow_x0,-0.001300000001161912,0.0,flake13,350
step_x0,-0.001300000001161912,0.0,flake5,350
step_sigma,0.0006,0.0,flake5,350
osc1_amplitude,4.181718007616393e-6,5.757515959906813e-7,flake5,350
osc1_frequency,47.3,0.0,flake5,350
osc1_decay,0.5602052210399812,0.15140933541879492,flake5,350
osc1_phase,-1.6182698858023428,0.08610031095320941,flake5,350
osc1_x0,-0.001300000001161912,0.0,flake5,350
osc2_amplitude,0.00018818498411632062,1.2967610186386735e-6,flake5,350
osc2_frequency,75.45391383123622,0.016756033003082794,flake5,350
osc2_decay,0.08851088890561948,0.000836595126688096,flake5,350
osc2_phase,-0.038238457181214505,0.006689652230313797,flake5,350
osc2_x0,-0.001300000001161912,0.0,flake5,350
osc32_ratio,0.173147614445961,0.024983892291308343,flake5,350
osc3_amplitude,0.00003258378107429198,4.732952595988237e-6,flake5,350
osc3_frequency,226.36174149370868,0.05026809891426257,flake5,350
osc3_decay,0.010000012991591214,0.0018019859370954781,flake5,350
osc3_phase,-0.038238457181214505,0.0066896522285699225,flake5,350
osc3_x0,-0.001300000001161912,0.0,flake5,350
exp_fast_amplitude,-0.00006108419719493955,1.3012644647970518e-6,flake5,350
exp_fast_decay,0.047222896077039625,0.00193370159484131,flake5,350
exp_fast_x0,-0.001300000001161912,0.0,flake5,350
exp_slow_amplitude,-0.0006720006606876685,6.389770429182835e-7,flake5,350
exp_slow_decay,2.4746406429815515,0.012579926871661375,flake5,350
exp_slow_x0,-0.001300000001161912,0.0,flake5,350
step_x0,-0.001300000001161912,0.0,flake20,350
step_sigma,0.0006,0.0,flake20,350
osc1_amplitude,7.146581914492732e-6,5.494310919951632e-7,flake20,350
osc1_frequency,47.3,0.0,flake20,350
osc1_decay,0.5128938728411311,0.07375737690981202,flake20,350
osc1_phase,-1.682566613784471,0.04889616230709309,flake20,350
osc1_x0,-0.001300000001161912,0.0,flake20,350
osc2_amplitude,0.00017045943308789324,1.4595257786761844e-6,flake20,350
osc2_frequency,78.24681698486427,0.027908969058683883,flake20,350
osc2_decay,0.06422975073072174,0.0007455413338575721,flake20,350
osc2_phase,0.18528334710172598,0.008061263844796886,flake20,350
osc2_x0,-0.001300000001161912,0.0,flake20,350
osc32_ratio,0.14297480410419078,0.02295151702092305,flake20,350
osc3_amplitude,0.000024371404053452952,3.941389412204747e-6,flake20,350
osc3_frequency,234.7404509545928,0.08372690714198056,flake20,350
osc3_decay,0.011309518498603824,0.0023312000145513656,flake20,350
osc3_phase,0.18528334710172598,0.00806126384180521,flake20,350
osc3_x0,-0.001300000001161912,0.0,flake20,350
exp_fast_amplitude,-0.00008332612017165868,1.6448031044635326e-6,flake20,350
exp_fast_decay,0.12059931696161727,0.004530620792842374,flake20,350
exp_fast_x0,-0.001300000001161912,0.0,flake20,350
exp_slow_amplitude,-0.0006629110308011537,1.8774028452422805e-6,flake20,350
exp_slow_decay,3.0978970899253833,0.04458857284211856,flake20,350
exp_slow_x0,-0.001300000001161912,0.0,flake20,350
step_x0,-0.001300000001161912,0.0,flake8,350
step_sigma,0.0006,0.0,flake8,350
osc1_amplitude,3.862017640738798e-6,7.137490306601727e-7,flake8,350
osc1_frequency,47.3,0.0,flake8,350
osc1_decay,0.3887214345716422,0.11725105892944632,flake8,350
osc1_phase,-1.8017955523862605,0.12009735895063309,flake8,350
osc1_x0,-0.001300000001161912,0.0,flake8,350
osc2_amplitude,0.00018064538010209095,1.1003283693309455e-6,flake8,350
osc2_frequency,77.88533046590409,0.009281126986441608,flake8,350
osc2_decay,0.1436351351243889,0.0012155532300971565,flake8,350
osc2_phase,0.2696518016078354,0.005966350748273071,flake8,350
osc2_x0,-0.001300000001161912,0.0,flake8,350
osc32_ratio,0.08192668284727157,0.013348725487738857,flake8,350
osc3_amplitude,0.000014799676763448828,2.416482668077797e-6,flake8,350
osc3_frequency,233.65599139771228,0.027843381091623362,flake8,350
osc3_decay,0.03183724323653655,0.0070908391031853455,flake8,350
osc3_phase,0.2696518016078354,0.00596635076263001,flake8,350
osc3_x0,-0.001300000001161912,0.0,flake8,350
exp_fast_amplitude,-0.00008623357654621245,1.9073696977531036e-6,flake8,350
exp_fast_decay,0.027815880764371533,0.0009921137392381832,flake8,350
exp_fast_x0,-0.001300000001161912,0.0,flake8,350
exp_slow_amplitude,-0.0007178681271053697,5.049963344168967e-7,flake8,350
exp_slow_decay,3.9133208608258836,0.024650246512523417,flake8,350
exp_slow_x0,-0.001300000001161912,0.0,flake8,350
step_x0,-0.001300000001161912,0.0,flake14,350
step_sigma,0.0006,0.0,flake14,350
osc1_amplitude,6.709566400658706e-6,5.404757582074473e-7,flake14,350
osc1_frequency,47.3,0.0,flake14,350
osc1_decay,0.5063257754533561,0.07584076187314259,flake14,350
osc1_phase,-1.5054171391435784,0.051404115085935356,flake14,350
osc1_x0,-0.001300000001161912,0.0,flake14,350
osc2_amplitude,0.00016913539379867712,1.2979892630183692e-6,flake14,350
osc2_frequency,77.7843867469535,0.021254906858487216,flake14,350
osc2_decay,0.07635805444242046,0.0007992404998267826,flake14,350
osc2_phase,0.24442908880855266,0.007283184120705976,flake14,350
osc2_x0,-0.001300000001161912,0.0,flake14,350
osc32_ratio,0.13362757477280685,0.020003222077300795,flake14,350
osc3_amplitude,0.000022601152481560858,3.403490909124982e-6,flake14,350
osc3_frequency,233.35316024086052,0.06376472048354428,flake14,350
osc3_decay,0.013510697018678488,0.0026437024206430915,flake14,350
osc3_phase,0.24442908880855266,0.0072831841302533895,flake14,350
osc3_x0,-0.001300000001161912,0.0,flake14,350
exp_fast_amplitude,-0.00005758679593029404,1.0615869552684518e-6,flake14,350
exp_fast_decay,0.08026994436015847,0.0033569141205574407,flake14,350
exp_fast_x0,-0.001300000001161912,0.0,flake14,350
exp_slow_amplitude,-0.0006772100040900013,9.810057540781171e-7,flake14,350
exp_slow_decay,2.806705166106981,0.021667220054631956,flake14,350
exp_slow_x0,-0.001300000001161912,0.0,flake14,350
step_x0,-0.001300000001161912,0.0,flake18,350
step_sigma,0.0006,0.0,flake18,350
osc1_amplitude,4.5828347937158715e-6,5.956013986534216e-7,flake18,350
osc1_frequency,47.3,0.0,flake18,350
osc1_decay,0.511466893646111,0.12390330482416967,flake18,350
osc1_phase,-1.7422466607485092,0.08218189826913969,flake18,350
osc1_x0,-0.001300000001161912,0.0,flake18,350
osc2_amplitude,0.00016815140854489915,1.2085953254410202e-6,flake18,350
osc2_frequency,75.54626466621292,0.01506395976443315,flake18,350
osc2_decay,0.1026413775831965,0.0010150686589600456,flake18,350
osc2_phase,0.20910025055592987,0.006934189570810328,flake18,350
osc2_x0,-0.001300000001161912,0.0,flake18,350
osc32_ratio,0.12795265968121972,0.020399775704743914,flake18,350
osc3_amplitude,0.000021515419952463222,3.4459311296571905e-6,flake18,350
osc3_frequency,226.63879399863876,0.045191879282666186,flake18,350
osc3_decay,0.015414988289195932,0.003233308512081153,flake18,350
osc3_phase,0.20910025055592987,0.006934189557505849,flake18,350
osc3_x0,-0.001300000001161912,0.0,flake18,350
exp_fast_amplitude,-0.000060302900781383017,1.2720941971030071e-6,flake18,350
exp_fast_decay,0.04985389480081015,0.0020579840879148413,flake18,350
exp_fast_x0,-0.001300000001161912,0.0,flake18,350
exp_slow_amplitude,-0.0006594262833654282,6.553739096852068e-7,flake18,350
exp_slow_decay,2.9858902448379876,0.01884670717362857,flake18,350
exp_slow_x0,-0.001300000001161912,0.0,flake18,350
step_x0,-0.001300000001161912,0.0,flake1,350
step_sigma,0.0006,0.0,flake1,350
osc1_amplitude,3.688138842400086e-6,7.99068616174257e-7,flake1,350
osc1_frequency,47.3,0.0,flake1,350
osc1_decay,0.3087232753312021,0.1008215033337865,flake1,350
osc1_phase,-1.7412498148123636,0.14378802203101793,flake1,350
osc1_x0,-0.001300000001161912,0.0,flake1,350
osc2_amplitude,0.00019137456037934185,1.0681038613904476e-6,flake1,350
osc2_frequency,76.25245240479043,0.007680420215882351,flake1,350
osc2_decay,0.15977705801945183,0.0012422370330714022,flake1,350
osc2_phase,0.29179506976882025,0.005489316794037389,flake1,350
osc2_x0,-0.001300000001161912,0.0,flake1,350
osc32_ratio,0.09005728037523826,0.012945648266781965,flake1,350
osc3_amplitude,0.00001723467244077035,2.4827969096694155e-6,flake1,350
osc3_frequency,228.7573572143713,0.023041260686222156,flake1,350
osc3_decay,0.03178954029215093,0.006239974545307487,flake1,350
osc3_phase,0.29179506976882025,0.005489316786192163,flake1,350
osc3_x0,-0.001300000001161912,0.0,flake1,350
exp_fast_amplitude,-0.00009353629071312028,2.231812171303572e-6,flake1,350
exp_fast_decay,0.02257523145623314,0.0008224687155178147,flake1,350
exp_fast_x0,-0.001300000001161912,0.0,flake1,350
exp_slow_amplitude,-0.0007399237112329062,4.771353980160566e-7,flake1,350
exp_slow_decay,4.507072327287794,0.03039488807762317,flake1,350
exp_slow_x0,-0.001300000001161912,0.0,flake1,350
step_x0,-0.001300000001161912,0.0,flake6,350
step_sigma,0.0006,0.0,flake6,350
osc1_amplitude,0.000010996089465350988,5.889032690819182e-7,flake6,350
osc1_frequency,47.3,0.0,flake6,350
osc1_decay,0.44125801522410085,0.04101919211540138,flake6,350
osc1_phase,-1.4492248199432363,0.03491293181533006,flake6,350
osc1_x0,-0.001300000001161912,0.0,flake6,350
osc2_amplitude,0.0001580409748175175,1.696926336461444e-6,flake6,350
osc2_frequency,79.71415439492436,0.04209139701093861,flake6,350
osc2_decay,0.05242130926209608,0.000755161566517567,flake6,350
osc2_phase,0.3743261125485084,0.009957876561799313,flake6,350
osc2_x0,-0.001300000001161912,0.0,flake6,350
osc32_ratio,0.13647683800550364,0.026921261625893728,flake6,350
osc3_amplitude,0.000021568932518402216,4.288519921696915e-6,flake6,350
osc3_frequency,239.14246318477308,0.12627419079289776,flake6,350
osc3_decay,0.01020451551903441,0.0025788730395336495,flake6,350
osc3_phase,0.3743261125485084,0.009957876540525748,flake6,350
osc3_x0,-0.001300000001161912,0.0,flake6,350
exp_fast_amplitude,-0.00006797753431412234,1.6183380373614396e-6,flake6,350
exp_fast_decay,0.11647344213551088,0.0053942926470198615,flake6,350
exp_fast_x0,-0.001300000001161912,0.0,flake6,350
exp_slow_amplitude,-0.0006572976145944976,1.8428559483061398e-6,flake6,350
exp_slow_decay,2.840686795545135,0.03764898611668717,flake6,350
exp_slow_x0,-0.001300000001161912,0.0,flake6,350
step_x0,-0.001300000000000695,0.0,flake9,550
step_sigma,0.0006,0.0,flake9,550
osc1_amplitude,0.000018615757770795877,4.886846500940673e-7,flake9,550
osc1_frequency,47.3,0.0,flake9,550
osc1_decay,0.40221830012858517,0.01751635391065279,flake9,550
osc1_phase,-1.3204699904515096,0.017216383918804756,flake9,550
osc1_x0,-0.001300000000000695,0.0,flake9,550
osc2_amplitude,0.00011230330095649075,2.5711208969749373e-6,flake9,550
osc2_frequency,85.86555967827263,0.21032826223404524,flake9,550
osc2_decay,0.019832074212604255,0.0005627594679441919,flake9,550
osc2_phase,0.07854999724404893,0.019416304461642737,flake9,550
osc2_x0,-0.001300000000000695,0.0,flake9,550
osc32_ratio,0.09459221593962196,0.03937316351694546,flake9,550
osc3_amplitude,0.000010623018094808727,4.49225284587491e-6,flake9,550
osc3_frequency,257.5966790348179,0.630984788300885,flake9,550
osc3_decay,0.007733023608438586,0.0038892448417213034,flake9,550
osc3_phase,0.07854999724404893,0.019416304503996406,flake9,550
osc3_x0,-0.001300000000000695,0.0,flake9,550
exp_fast_amplitude,-0.00007473453826123918,1.7152862567293333e-6,flake9,550
exp_fast_decay,0.13151205213270611,0.00509538925019571,flake9,550
exp_fast_x0,-0.001300000000000695,0.0,flake9,550
exp_slow_amplitude,-0.0005588864878236621,1.9587693075643488e-6,flake9,550
exp_slow_decay,2.3220248220192863,0.029797889291723525,flake9,550
exp_slow_x0,-0.001300000000000695,0.0,flake9,550
step_x0,-0.001300000000000695,0.0,flake20,550
step_sigma,0.0006,0.0,flake20,550
osc1_amplitude,0.00002138281739943538,5.952675207145412e-7,flake20,550
